,FIPS,Poverty Rate,Income,Unemployment Rate,Prescription Rate,Death Rate,Strata
928,55021,7.6,65931.0,3.0,81.4,17.47,5.0
929,55025,11.3,72385.0,2.4,43.9,16.41,5.0
930,55027,8.6,57862.0,2.9,37.1,17.09,5.0
931,55055,8.5,58759.0,3.2,54.6,21.22,5.0
932,55059,11.4,61312.0,3.9,53.4,24.33,5.0
933,55063,12.0,57145.0,2.9,57.9,16.06,5.0
934,55073,10.0,59302.0,2.9,42.4,10.31,5.0
935,55079,19.1,47795.0,4.0,64.2,30.98,5.0
936,55087,7.1,65945.0,3.0,50.3,9.14,5.0
937,55089,4.9,85098.0,2.7,54.0,11.31,5.0
938,55101,10.9,61118.0,4.0,64.8,20.91,5.0
939,55105,12.1,55905.0,3.7,64.4,22.8,5.0
940,55117,7.8,59231.0,2.8,54.6,15.61,5.0
941,55127,10.6,60675.0,3.3,51.4,12.61,5.0
942,55131,5.3,76551.0,2.8,54.9,14.06,5.0
943,55133,4.8,82627.0,2.9,58.2,15.48,5.0
944,55139,11.1,57529.0,3.0,48.5,12.91,5.0
945,56021,9.7,61658.0,3.7,64.5,10.17,5.0
