,FIPS,Poverty Rate,Income,Unemployment Rate,Prescription Rate,Death Rate,Strata
807,55027,9.2,50996.0,9.0,45.5,12.39,1.0
808,55059,13.2,52028.0,10.3,79.4,15.02,1.0
809,55063,12.9,47271.0,6.6,71.0,8.72,1.0
810,55079,21.9,40582.0,10.0,99.6,11.71,1.0
811,55127,12.8,52823.0,9.0,74.9,12.72,1.0
812,55133,6.1,71176.0,7.3,78.2,8.98,1.0
813,1003,13.4,50144.0,9.0,150.0,5.89,1.0
814,1073,18.7,42053.0,9.3,139.9,5.77,1.0
815,1089,13.8,55298.0,8.3,132.9,4.7,1.0
816,1097,19.7,41867.0,10.8,152.8,3.39,1.0
817,1117,8.1,66362.0,6.2,127.5,5.05,1.0
818,1127,22.1,35423.0,11.3,340.2,30.0,1.0
819,2020,8.5,71237.0,6.0,75.4,10.49,1.0
820,2170,11.6,68999.0,9.2,97.1,15.23,1.0
821,4005,21.6,45051.0,9.5,61.3,8.18,1.0
822,4013,17.4,50785.0,8.6,86.1,6.83,1.0
823,4015,21.7,35998.0,12.3,146.8,21.74,1.0
824,4019,20.4,44102.0,8.5,98.3,13.24,1.0
825,4021,17.4,45170.0,9.8,70.0,6.53,1.0
826,4025,18.4,41437.0,9.9,114.7,14.16,1.0
827,5007,12.1,52644.0,6.5,89.9,5.27,1.0
828,5119,16.6,43898.0,7.5,118.3,5.7,1.0
829,6001,13.2,67295.0,10.1,43.2,2.88,1.0
830,6007,22.6,39208.0,13.7,163.1,9.99,1.0
831,6013,11.9,74241.0,10.3,59.8,3.47,1.0
832,6019,25.8,42572.0,16.5,70.8,6.47,1.0
833,6023,21.1,39526.0,10.6,143.8,17.07,1.0
834,6029,24.6,44903.0,14.8,66.5,5.05,1.0
835,6033,23.0,35882.0,14.5,172.6,27.98,1.0
836,6035,19.3,47938.0,13.5,102.9,29.24,1.0
837,6037,18.4,52239.0,12.2,41.4,2.48,1.0
838,6039,23.6,44795.0,16.2,61.4,11.77,1.0
839,6053,17.1,52746.0,12.7,70.2,7.11,1.0
840,6059,13.0,72046.0,9.1,51.9,7.04,1.0
841,6061,8.5,69581.0,10.8,74.0,3.08,1.0
842,6065,16.9,52491.0,13.2,57.3,4.82,1.0
843,6067,17.7,52236.0,12.1,63.3,4.6,1.0
844,6071,19.4,51017.0,12.9,55.1,2.95,1.0
845,6073,15.2,59290.0,10.3,47.2,8.76,1.0
846,6075,13.8,69354.0,8.1,45.0,13.04,1.0
847,6077,18.2,50376.0,16.2,67.3,10.49,1.0
848,6079,15.1,53877.0,9.6,84.8,8.46,1.0
849,6081,7.9,81378.0,7.5,41.6,1.93,1.0
850,6083,15.4,59494.0,9.4,69.4,2.81,1.0
851,6085,10.7,84741.0,9.3,32.4,3.21,1.0
852,6087,14.9,61228.0,13.1,83.7,16.27,1.0
853,6089,19.4,41796.0,15.9,157.4,9.56,1.0
854,6095,13.6,63090.0,12.2,57.2,3.6,1.0
855,6097,12.2,60792.0,10.2,69.8,4.71,1.0
856,6099,23.3,44287.0,16.5,108.5,3.47,1.0
857,6107,25.6,40599.0,17.1,89.9,5.12,1.0
858,6111,11.5,74019.0,10.2,64.1,10.1,1.0
859,8001,16.1,52429.0,9.9,60.0,12.18,1.0
860,8005,12.0,57042.0,8.3,64.8,2.74,1.0
861,8013,13.8,68101.0,6.5,63.3,7.68,1.0
862,8031,18.7,47584.0,8.6,51.1,14.19,1.0
863,8035,4.3,95973.0,6.4,61.1,6.16,1.0
864,8041,13.2,54857.0,9.1,79.4,5.34,1.0
865,8059,9.0,64412.0,8.0,85.1,8.71,1.0
866,8069,13.8,55501.0,7.2,83.4,10.8,1.0
867,8101,19.0,40764.0,10.5,131.2,8.72,1.0
868,8123,14.4,51773.0,8.6,69.9,9.28,1.0
869,9001,9.4,77065.0,8.2,55.0,3.13,1.0
870,9003,12.4,60947.0,9.0,70.4,5.59,1.0
871,9007,6.7,75714.0,7.6,72.8,7.23,1.0
872,9009,12.9,58985.0,9.7,78.1,7.55,1.0
873,9011,9.0,63561.0,8.9,79.8,8.04,1.0
874,9015,10.6,54911.0,9.9,82.9,8.46,1.0
875,10001,14.9,51045.0,8.2,88.0,13.95,1.0
876,10003,12.0,63087.0,7.3,90.8,9.59,1.0
877,10005,12.4,51060.0,7.7,133.7,10.48,1.0
878,11001,19.1,62087.0,10.2,39.8,6.8,1.0
879,12001,23.5,39825.0,7.6,82.7,5.21,1.0
880,12009,14.2,46494.0,10.9,105.5,5.7,1.0
881,12011,14.9,48478.0,9.4,68.5,7.02,1.0
882,12019,10.9,54867.0,9.1,105.6,9.36,1.0
883,12021,16.2,51039.0,10.1,75.2,11.89,1.0
884,12031,17.7,45995.0,10.3,102.4,9.88,1.0
885,12033,18.5,41072.0,9.7,146.5,9.36,1.0
886,12035,14.7,47095.0,11.4,102.9,13.35,1.0
887,12053,16.6,40411.0,12.5,126.2,6.35,1.0
888,12057,17.6,46592.0,9.6,89.2,15.85,1.0
889,12061,13.9,42053.0,12.7,116.1,7.92,1.0
890,12069,13.9,44965.0,10.6,91.3,5.65,1.0
891,12071,15.3,45515.0,10.9,88.9,11.25,1.0
892,12081,15.9,43494.0,10.0,99.6,18.65,1.0
893,12083,17.6,36425.0,12.3,96.4,4.81,1.0
894,12085,12.7,50417.0,9.9,91.3,6.78,1.0
895,12086,20.9,40476.0,9.4,38.5,2.9,1.0
896,12091,13.7,49643.0,7.8,124.3,7.09,1.0
897,12095,18.5,44635.0,9.8,62.7,9.92,1.0
898,12097,16.0,40933.0,11.3,72.6,13.04,1.0
899,12099,15.8,48973.0,10.0,76.1,4.57,1.0
900,12101,15.7,40859.0,10.8,118.3,11.58,1.0
901,12103,15.0,42761.0,9.7,105.2,7.74,1.0
902,12105,19.2,40258.0,11.3,84.1,3.28,1.0
903,12107,27.9,31150.0,12.8,124.7,21.61,1.0
904,12109,9.4,63299.0,7.7,73.7,9.7,1.0
905,12111,20.3,41384.0,12.6,85.6,6.42,1.0
906,12113,11.3,53155.0,8.6,124.8,9.73,1.0
907,12115,11.7,47457.0,10.2,97.2,17.01,1.0
908,12117,11.5,54449.0,9.6,82.9,11.76,1.0
909,12127,17.4,38477.0,11.2,98.1,13.14,1.0
910,13015,19.1,45072.0,11.5,117.7,12.95,1.0
911,13045,19.5,43237.0,11.4,137.9,12.59,1.0
912,13051,22.5,42383.0,10.0,99.8,3.68,1.0
913,13057,9.6,65769.0,8.2,78.8,5.96,1.0
914,13059,39.2,30880.0,9.3,127.1,8.52,1.0
915,13063,25.2,37706.0,13.4,57.4,6.12,1.0
916,13067,13.2,57995.0,8.8,75.3,2.01,1.0
917,13089,19.8,48293.0,10.5,51.2,3.43,1.0
918,13117,8.0,85137.0,7.4,64.7,8.8,1.0
919,13121,20.0,54893.0,10.2,56.9,5.9,1.0
920,13135,15.7,56944.0,8.7,54.7,2.91,1.0
921,13139,17.8,49324.0,8.9,103.9,6.56,1.0
922,13151,13.0,58130.0,10.3,86.9,6.27,1.0
923,13215,19.8,37564.0,10.0,111.9,5.67,1.0
924,13223,11.8,59185.0,9.5,75.2,11.84,1.0
925,13313,17.8,38452.0,11.8,99.1,11.63,1.0
926,15003,10.3,65489.0,5.9,38.4,4.25,1.0
927,16001,13.4,50701.0,7.3,88.3,5.74,1.0
928,17019,23.4,42847.0,7.8,76.7,6.94,1.0
929,17031,17.8,50806.0,10.4,47.2,6.77,1.0
930,17043,7.8,74122.0,8.2,54.9,6.28,1.0
931,17089,12.6,66133.0,9.8,48.1,3.08,1.0
932,17097,11.1,74306.0,8.8,59.2,8.78,1.0
933,17099,11.7,48945.0,10.7,87.5,16.74,1.0
934,17111,8.0,70682.0,9.9,70.0,6.15,1.0
935,17119,14.0,50462.0,8.9,116.7,16.02,1.0
936,17143,18.3,49022.0,9.2,90.2,10.7,1.0
937,17161,14.1,44487.0,8.5,80.9,8.13,1.0
938,17163,19.1,49634.0,9.7,86.1,8.88,1.0
939,17167,16.0,51537.0,7.4,118.7,9.05,1.0
940,17179,11.3,50106.0,8.3,98.4,8.85,1.0
941,17197,8.4,72053.0,10.6,59.7,7.92,1.0
942,17201,19.1,44353.0,11.9,110.4,7.14,1.0
