,FIPS,Poverty Rate,Income,Unemployment Rate,Prescription Rate,Death Rate,Strata
463,21015,8.7,66085.0,6.8,120.2,20.27,2.0
464,21029,10.8,56377.0,8.1,84.1,18.45,2.0
465,21037,14.5,54627.0,6.9,116.0,52.8,2.0
466,21049,14.8,45116.0,8.1,145.4,36.33,2.0
467,21067,17.7,46452.0,5.8,86.6,11.46,2.0
468,21071,33.1,31061.0,11.6,387.2,30.81,2.0
469,21081,17.1,46103.0,9.0,159.6,49.01,2.0
470,21095,29.5,27137.0,14.1,171.7,38.54,2.0
471,21111,18.2,45913.0,7.9,114.3,10.92,2.0
472,21117,14.7,53500.0,7.4,95.8,25.97,2.0
473,21121,32.5,27545.0,12.8,120.5,31.51,2.0
474,21151,22.3,40798.0,6.7,114.0,21.23,2.0
475,21195,23.6,33736.0,9.7,306.2,26.49,2.0
476,21209,10.9,63063.0,6.5,97.7,20.38,2.0
477,21235,29.8,29089.0,10.7,364.2,42.25,2.0
478,22033,20.5,47389.0,6.7,118.2,2.47,2.0
479,22051,16.3,45515.0,6.7,124.1,11.53,2.0
480,22071,28.8,33948.0,7.9,73.8,4.06,2.0
481,22103,13.1,58383.0,5.9,135.5,13.78,2.0
482,23005,11.4,55456.0,6.0,78.7,10.92,2.0
483,23031,11.4,52663.0,6.9,81.3,9.55,2.0
484,24003,6.3,87083.0,6.0,81.9,2.18,2.0
485,24005,9.7,62413.0,7.4,87.3,3.43,2.0
486,24015,11.9,62443.0,8.3,96.8,10.82,2.0
487,24031,6.6,94365.0,5.2,42.0,1.09,2.0
488,24033,10.3,69258.0,7.3,48.7,1.25,2.0
489,24510,24.5,39077.0,10.2,72.2,5.15,2.0
490,25001,10.4,58616.0,8.5,83.8,9.75,2.0
491,25003,14.0,46660.0,7.3,89.8,11.54,2.0
492,25005,13.1,53670.0,8.7,94.6,17.06,2.0
493,25009,12.1,67408.0,7.1,65.3,11.78,2.0
494,25013,19.1,48386.0,8.6,91.0,11.8,2.0
495,25015,13.4,58206.0,5.8,72.8,6.88,2.0
496,25017,8.4,81924.0,5.4,48.4,6.9,2.0
497,25021,7.5,80192.0,5.7,57.1,9.09,2.0
498,25023,7.8,72795.0,7.0,71.7,11.21,2.0
499,25025,20.5,50884.0,6.1,48.2,11.15,2.0
500,25027,11.8,62318.0,7.2,73.9,10.17,2.0
501,26049,21.3,40483.0,10.0,134.0,11.95,2.0
502,26065,25.5,43864.0,7.8,93.5,9.58,2.0
503,26077,17.6,45093.0,7.2,96.3,6.28,2.0
504,26081,16.8,50674.0,6.8,90.2,8.63,2.0
505,26093,6.8,75744.0,7.9,72.2,13.67,2.0
506,26099,12.4,52275.0,9.8,116.8,10.86,2.0
507,26115,11.8,51898.0,7.7,108.6,17.21,2.0
508,26121,21.5,40580.0,10.0,155.1,10.58,2.0
509,26125,10.5,63511.0,8.2,87.1,1.15,2.0
510,26139,10.8,55158.0,6.6,68.0,3.72,2.0
511,26147,15.9,44994.0,11.8,109.0,6.85,2.0
512,26161,16.1,56618.0,6.0,60.8,6.84,2.0
513,26163,26.3,39461.0,11.7,106.9,8.09,2.0
514,27003,8.3,67811.0,5.9,65.3,8.32,2.0
515,27037,7.5,71574.0,5.2,63.8,5.68,2.0
516,27053,13.1,62500.0,5.2,54.3,7.51,2.0
517,27123,16.9,53707.0,5.7,56.3,5.77,2.0
518,27137,15.2,46601.0,6.5,92.0,7.99,2.0
519,28121,13.4,56101.0,5.7,113.0,6.89,2.0
520,29047,8.9,58151.0,6.1,104.2,6.15,2.0
521,29071,13.7,45061.0,7.9,117.2,10.85,2.0
522,29077,17.8,40570.0,5.9,143.1,7.13,2.0
523,29095,18.7,44634.0,7.8,95.2,7.09,2.0
524,29099,11.0,53013.0,7.2,90.5,21.34,2.0
525,29183,7.1,70456.0,5.6,90.9,8.95,2.0
526,29187,21.1,35883.0,8.9,188.4,21.24,2.0
527,29189,12.1,56409.0,6.5,80.7,11.49,2.0
528,29510,29.3,32084.0,8.5,68.0,18.86,2.0
529,31055,15.1,51189.0,4.5,79.5,6.4,2.0
530,32003,16.4,49583.0,11.3,94.2,16.19,2.0
531,32023,16.6,41426.0,14.5,138.2,32.59,2.0
532,32031,17.6,49449.0,11.0,110.4,15.82,2.0
533,33005,11.4,54819.0,5.1,84.8,14.31,2.0
534,33011,9.5,68150.0,5.8,75.3,11.17,2.0
535,33015,6.3,76285.0,5.8,77.0,11.08,2.0
536,33017,12.8,53575.0,5.4,102.0,8.06,2.0
537,34001,14.2,50881.0,12.7,85.7,9.08,2.0
538,34003,8.0,82001.0,7.7,48.2,6.2,2.0
539,34009,10.9,55175.0,15.4,101.1,17.65,2.0
540,34011,18.7,46491.0,13.1,100.7,7.61,2.0
541,34013,17.2,51019.0,10.7,43.7,8.51,2.0
542,34017,16.6,56087.0,8.9,37.7,7.36,2.0
543,34021,10.5,67662.0,8.3,60.3,8.15,2.0
544,34023,9.6,77044.0,8.6,51.5,8.38,2.0
545,34025,7.3,81190.0,8.7,66.9,9.69,2.0
546,34027,4.7,95236.0,7.1,49.2,8.63,2.0
547,34029,11.0,59022.0,10.6,81.9,5.69,2.0
548,34031,15.6,58073.0,11.1,50.5,7.16,2.0
549,34035,6.1,95574.0,7.4,42.0,4.88,2.0
550,34037,6.2,85036.0,9.0,67.0,9.5,2.0
551,34039,10.9,64698.0,9.5,49.2,5.88,2.0
552,35001,18.0,46200.0,6.8,80.1,19.3,2.0
553,35013,26.6,37230.0,7.3,60.8,11.66,2.0
554,35039,22.0,36900.0,9.3,100.7,62.01,2.0
555,35043,13.7,57376.0,7.8,61.0,8.85,2.0
556,35045,20.3,45901.0,7.1,69.6,10.11,2.0
557,35049,17.2,50716.0,5.8,100.6,23.91,2.0
558,35055,25.3,29637.0,10.5,109.4,30.51,2.0
559,36005,30.8,32510.0,12.4,38.1,9.16,2.0
560,36007,17.3,44709.0,8.7,89.1,6.56,2.0
561,36015,15.4,45193.0,8.4,112.7,12.37,2.0
562,36027,9.8,66677.0,7.8,69.6,13.79,2.0
563,36029,14.1,50370.0,8.3,83.6,6.31,2.0
564,36045,15.3,46008.0,9.9,32.4,8.32,2.0
565,36047,24.2,44850.0,9.8,28.8,5.42,2.0
566,36055,14.8,50811.0,7.9,62.3,6.69,2.0
567,36059,6.9,92543.0,7.0,49.2,9.26,2.0
568,36061,17.8,66739.0,8.0,47.8,7.16,2.0
569,36063,14.7,47548.0,9.3,93.1,10.23,2.0
570,36067,15.0,52362.0,7.9,57.7,9.85,2.0
571,36071,12.5,65761.0,7.9,74.9,11.48,2.0
572,36075,16.7,46487.0,11.0,53.8,9.86,2.0
573,36079,6.3,92950.0,7.2,44.9,12.05,2.0
574,36081,16.3,54373.0,8.3,29.1,4.14,2.0
575,36085,12.1,70295.0,9.5,57.5,14.66,2.0
576,36087,15.3,81517.0,7.3,40.1,5.04,2.0
577,36103,7.4,85717.0,7.8,66.4,15.07,2.0
578,36105,18.2,46102.0,9.1,106.8,14.32,2.0
579,36119,10.2,77166.0,7.3,44.8,6.86,2.0
580,37019,15.8,48624.0,11.2,125.9,21.38,2.0
581,37021,17.7,43146.0,7.2,105.3,9.0,2.0
582,37023,19.1,38581.0,9.8,175.2,20.99,2.0
583,37025,13.2,55531.0,9.0,116.6,5.96,2.0
584,37027,20.4,35127.0,11.6,154.5,14.65,2.0
585,37035,18.5,42080.0,10.1,152.8,9.72,2.0
586,37045,22.9,38265.0,11.0,159.2,12.31,2.0
587,37051,17.0,45110.0,10.5,103.1,7.71,2.0
588,37057,16.5,43824.0,9.7,96.5,9.19,2.0
589,37063,19.3,50889.0,7.4,63.6,3.93,2.0
590,37067,21.2,43049.0,8.9,101.3,8.66,2.0
591,37071,17.8,41614.0,10.5,148.7,17.78,2.0
592,37081,18.1,43299.0,9.5,94.2,6.59,2.0
593,37087,16.1,40022.0,9.1,123.8,23.77,2.0
594,37097,14.4,49666.0,9.9,122.1,9.22,2.0
595,37109,14.6,47799.0,9.6,134.0,12.61,2.0
596,37119,16.1,55392.0,8.7,68.7,6.71,2.0
597,37129,15.9,50890.0,8.6,120.7,15.29,2.0
598,37133,14.9,44263.0,8.0,94.1,9.28,2.0
599,37135,16.4,53026.0,6.1,47.3,7.25,2.0
600,37151,17.9,41815.0,9.9,83.9,9.12,2.0
601,37155,34.7,29965.0,13.2,132.0,10.33,2.0
602,37157,19.1,37577.0,11.3,166.3,10.79,2.0
603,37159,19.2,40400.0,10.9,103.4,17.37,2.0
604,37171,18.6,36934.0,9.6,187.0,14.95,2.0
605,37183,11.6,64107.0,7.1,65.1,2.84,2.0
606,37193,19.9,35362.0,10.4,108.4,23.09,2.0
607,39003,20.1,42173.0,7.7,114.3,9.51,2.0
608,39007,20.3,37811.0,9.4,95.2,13.95,2.0
609,39017,14.0,55599.0,7.7,103.1,12.14,2.0
610,39023,19.9,40783.0,7.8,117.1,22.59,2.0
611,39025,11.5,54179.0,7.4,111.8,26.12,2.0
612,39035,18.8,41954.0,6.8,76.2,15.02,2.0
613,39041,5.0,87470.0,5.2,71.6,7.73,2.0
614,39045,10.7,58884.0,6.6,93.9,8.82,2.0
615,39049,18.0,50053.0,6.4,108.3,13.38,2.0
616,39061,19.8,46952.0,7.4,99.7,16.58,2.0
617,39085,9.7,55149.0,5.9,90.2,18.29,2.0
618,39093,14.4,49758.0,7.1,88.8,13.6,2.0
619,39095,22.7,40759.0,8.3,115.0,13.7,2.0
620,39099,19.0,39982.0,8.3,119.9,17.86,2.0
621,39101,18.6,43315.0,7.9,117.3,25.67,2.0
622,39103,7.6,65670.0,5.5,85.7,7.48,2.0
623,39113,18.6,42859.0,8.2,116.6,13.47,2.0
624,39141,19.6,43285.0,8.4,137.3,14.21,2.0
625,39151,14.7,45626.0,7.5,114.7,9.34,2.0
626,39153,15.9,48836.0,7.5,98.0,11.09,2.0
627,39155,17.7,41253.0,9.0,112.1,9.16,2.0
628,39165,6.6,73598.0,6.5,86.1,7.83,2.0
629,40019,15.8,45787.0,5.5,222.6,29.12,2.0
630,40027,12.4,54036.0,4.1,105.6,12.8,2.0
631,40051,14.7,47619.0,4.8,75.0,30.12,2.0
632,40109,19.1,43623.0,4.8,152.9,13.62,2.0
633,40121,19.5,40080.0,7.0,193.9,24.42,2.0
634,40137,15.2,43405.0,4.9,177.2,35.73,2.0
635,40143,16.0,47371.0,5.2,157.2,14.01,2.0
636,40145,10.9,54839.0,5.2,73.0,13.33,2.0
637,41005,9.3,64231.0,8.0,91.5,7.29,2.0
638,41019,21.3,39399.0,11.9,127.4,9.33,2.0
639,41029,18.1,44392.0,11.1,143.1,13.57,2.0
640,41039,22.1,41123.0,8.9,124.6,9.31,2.0
641,41043,17.6,43837.0,10.7,134.4,10.14,2.0
642,41047,20.2,45631.0,10.0,80.5,7.81,2.0
643,41051,18.3,51580.0,7.6,72.9,11.85,2.0
644,41067,12.1,63566.0,7.1,69.9,5.66,2.0
645,41071,16.9,49656.0,8.5,96.7,9.97,2.0
646,42003,12.7,50831.0,7.0,89.5,18.47,2.0
647,42007,12.0,46933.0,7.5,90.3,14.68,2.0
648,42011,14.2,52058.0,7.7,65.9,4.84,2.0
649,42017,5.8,75378.0,7.2,82.8,3.83,2.0
650,42019,9.6,57346.0,6.4,82.3,11.35,2.0
651,42029,7.4,82456.0,5.6,58.9,1.97,2.0
652,42045,11.7,60900.0,7.7,83.9,3.21,2.0
653,42049,15.9,45935.0,7.8,101.2,7.48,2.0
654,42051,17.2,38740.0,9.9,134.4,7.37,2.0
655,42069,14.6,43002.0,8.8,129.6,18.65,2.0
656,42071,11.6,54748.0,6.5,67.3,1.9,2.0
657,42073,14.6,43346.0,7.9,118.4,11.13,2.0
658,42077,12.0,53457.0,8.5,55.0,4.22,2.0
659,42091,6.6,76924.0,6.4,70.2,10.51,2.0
660,42095,10.9,55483.0,8.1,85.2,4.01,2.0
661,42101,26.7,35518.0,10.9,83.1,1.62,2.0
662,42107,14.9,44430.0,9.7,85.6,9.52,2.0
663,42125,10.8,53545.0,7.2,89.5,11.5,2.0
664,42127,15.4,44265.0,8.0,96.6,23.1,2.0
665,42129,10.9,49642.0,7.4,85.3,4.95,2.0
666,42133,10.6,55646.0,7.4,75.4,4.57,2.0
667,44003,9.6,59682.0,9.9,101.5,21.23,2.0
668,44007,17.4,47601.0,10.9,81.6,12.89,2.0
669,44009,9.0,69150.0,9.7,82.6,11.12,2.0
670,45003,17.1,45699.0,8.6,99.7,7.98,2.0
671,45019,18.0,48200.0,7.2,93.9,4.66,2.0
672,45035,11.4,53924.0,7.8,105.9,9.82,2.0
673,45045,16.3,47044.0,7.4,116.6,10.48,2.0
674,45073,17.5,42062.0,8.8,150.6,17.42,2.0
675,45077,18.7,39823.0,9.0,116.8,14.21,2.0
676,45079,16.9,47606.0,8.2,76.9,3.3,2.0
677,45091,13.0,51427.0,9.3,89.6,4.69,2.0
678,47001,18.5,41038.0,7.9,202.1,14.59,2.0
679,47009,14.5,46100.0,7.1,125.0,14.5,2.0
680,47011,19.0,39821.0,7.4,185.1,11.87,2.0
681,47035,17.7,39522.0,9.0,180.9,17.53,2.0
682,47037,19.0,44864.0,6.2,113.4,10.03,2.0
683,47063,21.5,36787.0,9.4,251.6,31.87,2.0
684,47065,15.3,47369.0,6.9,167.0,14.47,2.0
685,47093,16.1,46325.0,6.1,144.9,14.73,2.0
686,47099,19.9,36536.0,9.5,186.1,30.89,2.0
687,47119,17.2,43346.0,7.8,172.8,15.86,2.0
688,47125,16.9,48267.0,7.6,114.3,10.3,2.0
689,47145,16.6,41499.0,8.6,208.9,26.18,2.0
690,47149,12.9,53566.0,6.5,115.3,9.11,2.0
691,47157,21.8,44382.0,8.6,86.9,7.76,2.0
692,47187,6.6,93003.0,5.0,65.0,6.74,2.0
693,47189,10.1,57676.0,6.4,114.4,10.93,2.0
694,48027,14.4,48391.0,7.4,76.5,4.33,2.0
695,48029,19.1,49651.0,6.3,71.0,6.27,2.0
696,48039,11.7,64883.0,6.7,75.3,7.39,2.0
697,48085,7.8,81992.0,5.9,68.2,4.31,2.0
698,48113,19.3,47343.0,7.1,65.4,5.46,2.0
699,48121,8.8,71338.0,5.7,75.7,2.97,2.0
700,48141,24.0,40092.0,8.5,42.6,4.59,2.0
701,48157,8.9,86037.0,6.0,45.7,2.07,2.0
702,48167,12.3,59588.0,7.6,96.2,8.99,2.0
703,48181,16.4,46127.0,6.8,152.5,8.2,2.0
704,48201,18.6,51298.0,6.6,63.3,4.42,2.0
705,48245,21.1,41207.0,11.1,95.7,3.97,2.0
706,48339,12.5,65874.0,5.9,82.7,2.89,2.0
707,48355,17.5,48066.0,6.6,97.6,11.79,2.0
708,48423,17.2,46305.0,7.0,113.8,4.66,2.0
709,48439,15.5,56030.0,6.5,84.8,4.63,2.0
710,48453,18.0,57293.0,5.5,69.9,4.47,2.0
711,48479,31.3,35974.0,6.5,31.7,8.87,2.0
712,48491,7.7,71272.0,5.8,75.6,2.41,2.0
713,49011,8.4,69019.0,4.9,79.2,9.5,2.0
714,49035,13.3,58743.0,5.3,87.0,11.56,2.0
715,49049,14.2,58167.0,5.0,69.5,9.81,2.0
716,49053,16.0,45305.0,6.9,101.0,17.26,2.0
717,49057,12.8,54169.0,6.3,99.5,12.25,2.0
718,50007,10.8,62374.0,3.8,49.1,9.46,2.0
719,51027,23.0,32848.0,9.1,130.9,54.49,2.0
720,51041,7.3,70371.0,6.1,84.7,5.56,2.0
721,51059,6.0,106690.0,4.5,38.5,3.4,2.0
722,51087,10.1,58723.0,6.0,87.1,6.03,2.0
723,51153,6.7,93011.0,5.3,50.4,6.74,2.0
724,51177,8.5,77298.0,6.1,91.0,8.75,2.0
725,51185,21.4,34760.0,8.3,215.0,29.37,2.0
726,51550,10.4,64950.0,6.4,82.8,4.38,2.0
727,51700,16.4,46794.0,7.5,79.6,5.53,2.0
728,51710,22.6,41880.0,7.6,73.7,9.76,2.0
729,51760,26.2,37933.0,7.5,74.6,10.94,2.0
730,51770,20.1,37800.0,7.2,143.5,13.34,2.0
731,51810,9.1,61523.0,5.7,70.7,4.92,2.0
732,53005,13.0,58361.0,9.3,113.2,7.13,2.0
733,53009,14.1,43482.0,10.5,145.2,16.7,2.0
734,53011,12.0,56087.0,9.4,67.3,9.58,2.0
735,53015,16.9,47714.0,10.7,107.2,17.65,2.0
736,53029,9.6,56459.0,8.1,43.5,15.16,2.0
737,53033,11.9,68944.0,6.3,62.3,8.82,2.0
738,53035,11.2,59354.0,7.9,76.3,5.88,2.0
739,53045,16.4,48539.0,10.9,105.4,18.08,2.0
740,53053,12.8,57542.0,9.3,78.7,9.36,2.0
741,53057,14.6,52886.0,9.7,95.6,15.23,2.0
742,53061,10.3,67068.0,7.5,89.3,14.87,2.0
743,53063,16.0,47531.0,9.1,96.9,10.09,2.0
744,53067,12.2,58556.0,8.4,74.4,7.74,2.0
745,53073,16.1,51509.0,8.1,84.3,5.36,2.0
746,53077,22.8,43428.0,10.6,77.4,7.69,2.0
747,54003,13.2,52672.0,6.7,119.8,24.28,2.0
748,54005,20.4,39194.0,10.4,198.7,65.36,2.0
749,54011,20.2,36048.0,6.5,167.5,21.66,2.0
750,54019,21.4,33445.0,8.7,116.4,37.06,2.0
751,54033,20.2,41221.0,6.5,153.9,14.46,2.0
752,54039,14.4,45813.0,6.6,160.5,25.5,2.0
753,54045,20.9,33542.0,9.7,300.1,35.94,2.0
754,54047,36.0,25246.0,12.1,166.1,56.27,2.0
755,54055,20.0,34688.0,8.4,175.5,52.78,2.0
756,54059,23.8,32736.0,9.7,201.2,61.3,2.0
757,54067,17.6,38681.0,9.3,203.7,41.94,2.0
758,54081,18.5,40199.0,7.3,208.5,58.21,2.0
759,54107,17.6,42065.0,7.3,147.6,12.69,2.0
760,54109,22.0,32880.0,9.2,217.4,90.23,2.0
761,55009,12.1,51100.0,6.6,77.2,5.14,2.0
762,55025,12.8,60119.0,4.9,66.9,10.92,2.0
763,55059,13.5,54196.0,8.2,82.8,19.05,2.0
764,55079,22.5,42434.0,8.6,97.9,13.61,2.0
765,55101,13.4,52164.0,8.4,94.1,10.27,2.0
766,55105,14.9,46926.0,8.3,93.5,10.6,2.0
767,55127,13.5,51298.0,7.2,76.5,11.67,2.0
768,55131,6.4,66616.0,6.1,83.1,9.05,2.0
769,55133,5.9,72656.0,5.8,82.0,7.9,2.0
770,55139,11.2,51740.0,6.7,76.5,10.07,2.0
771,56021,10.9,53999.0,5.8,85.7,10.58,2.0
772,56025,12.5,54402.0,5.1,94.2,12.72,2.0
773,1073,18.9,45024.0,6.7,136.7,8.49,2.0
774,1097,20.3,42278.0,8.5,164.2,4.83,2.0
775,2020,7.7,76362.0,5.2,68.6,11.3,2.0
776,4003,18.8,45294.0,9.2,83.3,7.72,2.0
777,4013,17.6,52066.0,6.6,78.5,5.11,2.0
778,4015,21.3,38560.0,10.3,140.5,22.66,2.0
779,4019,19.3,43926.0,6.8,86.4,15.15,2.0
780,4021,16.7,49887.0,8.1,64.1,6.93,2.0
781,4025,16.4,40486.0,7.7,112.6,4.65,2.0
782,5119,17.3,46526.0,6.5,120.2,6.13,2.0
783,6001,13.0,72128.0,7.2,39.4,2.79,2.0
784,6007,21.4,42395.0,10.3,157.3,4.5,2.0
785,6013,10.8,78909.0,7.5,55.5,3.93,2.0
786,6019,28.6,43741.0,13.3,68.1,5.23,2.0
787,6023,21.5,40882.0,8.1,128.1,14.87,2.0
788,6025,22.7,40106.0,25.0,59.1,6.23,2.0
789,6029,22.7,46688.0,11.7,65.8,4.63,2.0
790,6033,23.3,36973.0,10.9,171.2,29.75,2.0
791,6037,19.0,54443.0,9.8,40.3,2.93,2.0
792,6039,23.4,41223.0,12.6,61.9,7.87,2.0
793,6045,20.9,42001.0,8.4,129.4,12.62,2.0
794,6047,24.8,41003.0,14.5,75.0,6.46,2.0
795,6053,17.5,55411.0,10.3,62.9,6.3,2.0
796,6059,13.5,73827.0,6.6,48.7,7.64,2.0
797,6061,8.3,73643.0,7.7,76.3,3.54,2.0
798,6065,17.4,53909.0,9.9,56.6,5.63,2.0
799,6067,18.9,52980.0,8.9,63.6,6.77,2.0
800,6071,19.2,52112.0,9.8,57.6,2.68,2.0
801,6073,15.3,61365.0,7.8,47.8,8.0,2.0
802,6075,13.8,76933.0,5.5,42.4,8.96,2.0
803,6077,19.8,51219.0,12.3,70.2,9.09,2.0
804,6079,15.0,57743.0,6.8,87.2,7.6,2.0
805,6081,8.0,91061.0,5.3,38.6,2.68,2.0
806,6083,16.2,60803.0,7.2,64.8,3.9,2.0
807,6085,10.5,91843.0,6.5,30.2,2.52,2.0
808,6087,14.9,65282.0,10.3,74.5,10.02,2.0
809,6089,19.7,41236.0,11.8,160.2,11.73,2.0
810,6095,12.9,63398.0,9.1,56.5,2.59,2.0
811,6097,12.4,61020.0,7.1,70.6,2.42,2.0
812,6099,21.8,47808.0,12.9,106.2,3.43,2.0
813,6107,29.6,39657.0,14.4,84.3,3.96,2.0
814,6111,12.0,76513.0,7.9,62.3,7.62,2.0
815,8001,13.2,54876.0,8.1,60.3,10.66,2.0
816,8005,12.3,61092.0,6.6,66.1,3.29,2.0
817,8013,13.5,71405.0,5.5,57.1,12.58,2.0
818,8031,18.7,51156.0,6.6,49.0,11.55,2.0
819,8035,3.6,105192.0,5.3,57.5,5.56,2.0
820,8041,11.4,57072.0,7.9,75.7,7.18,2.0
821,8059,9.1,68161.0,6.3,85.2,7.97,2.0
822,8069,13.8,59337.0,5.8,80.6,7.6,2.0
823,8101,20.1,41352.0,9.8,130.0,19.2,2.0
824,8123,13.2,58404.0,6.6,72.9,5.56,2.0
825,9001,9.6,81816.0,7.3,52.4,8.62,2.0
826,9003,12.1,63491.0,8.0,67.7,12.58,2.0
827,9005,7.2,70519.0,7.1,70.3,14.98,2.0
828,9007,7.3,75335.0,6.7,74.0,11.48,2.0
829,9009,12.8,58672.0,8.5,77.5,13.45,2.0
830,9011,9.4,62638.0,8.1,80.6,17.87,2.0
831,9013,6.4,73660.0,6.9,55.2,6.61,2.0
832,9015,13.0,55948.0,8.8,82.6,9.35,2.0
833,10001,13.5,53811.0,7.3,91.7,16.53,2.0
834,10003,11.9,63033.0,6.5,83.3,9.28,2.0
835,10005,14.8,50207.0,6.8,118.5,12.1,2.0
836,11001,18.8,66326.0,8.5,41.1,8.35,2.0
837,12005,18.0,45249.0,7.3,126.4,8.0,2.0
838,12009,15.0,46677.0,8.3,98.6,3.81,2.0
839,12011,15.2,50343.0,6.8,55.8,5.38,2.0
840,12019,9.9,57991.0,6.3,100.0,10.69,2.0
841,12021,13.4,55584.0,7.1,66.1,7.66,2.0
842,12031,17.1,47876.0,7.5,98.2,9.82,2.0
843,12033,17.6,42742.0,7.2,128.9,4.25,2.0
844,12053,15.6,39280.0,9.0,107.2,8.03,2.0
845,12057,16.8,49510.0,6.6,77.0,8.52,2.0
846,12071,16.3,46605.0,7.3,70.1,6.5,2.0
847,12073,21.7,46975.0,6.1,71.4,4.26,2.0
848,12081,16.0,48066.0,6.7,84.9,15.78,2.0
849,12083,19.6,38783.0,8.5,90.9,3.85,2.0
850,12085,13.5,51159.0,7.2,79.8,6.61,2.0
851,12086,21.0,41840.0,7.4,34.1,2.52,2.0
852,12095,18.2,46675.0,6.8,54.2,7.43,2.0
853,12097,20.7,41592.0,7.9,68.5,8.04,2.0
854,12099,15.0,51768.0,7.1,63.9,5.83,2.0
855,12101,13.5,45454.0,7.7,95.5,8.41,2.0
856,12103,15.1,43773.0,6.6,90.9,5.92,2.0
857,12105,19.3,42447.0,8.2,76.7,2.73,2.0
858,12109,9.6,66312.0,5.4,67.3,6.68,2.0
859,12111,19.0,42825.0,10.0,73.1,4.18,2.0
860,12113,13.8,54876.0,6.4,121.6,6.21,2.0
861,12115,13.0,48717.0,7.0,88.5,12.29,2.0
862,12117,12.9,55195.0,6.7,64.5,9.17,2.0
863,12127,16.6,40908.0,8.2,89.7,13.78,2.0
864,13045,17.9,45493.0,9.6,132.7,8.9,2.0
865,13051,20.3,45254.0,8.3,94.1,5.03,2.0
866,13057,11.0,67686.0,6.1,73.6,8.0,2.0
867,13063,25.4,40606.0,10.8,52.7,4.16,2.0
868,13067,13.8,62866.0,6.7,68.7,2.37,2.0
869,13089,19.9,49894.0,8.4,48.9,2.52,2.0
870,13117,7.7,87565.0,5.9,58.2,5.63,2.0
871,13121,18.2,55474.0,8.1,53.8,6.81,2.0
872,13135,13.7,59081.0,6.9,52.1,4.42,2.0
873,13139,20.8,46986.0,6.8,101.6,5.86,2.0
874,13151,11.6,60087.0,8.4,88.1,4.74,2.0
875,13223,11.6,60008.0,7.2,66.2,7.49,2.0
876,13297,14.2,54294.0,7.8,119.0,15.16,2.0
877,15003,9.6,72649.0,4.4,39.0,4.78,2.0
878,16001,13.6,53420.0,5.2,83.1,8.64,2.0
879,17019,21.6,46917.0,7.4,72.2,6.34,2.0
880,17031,17.8,53795.0,9.6,46.2,9.12,2.0
881,17043,7.0,76269.0,7.4,52.7,6.01,2.0
882,17089,10.9,71444.0,8.7,46.6,4.2,2.0
883,17091,16.7,49584.0,10.4,89.1,13.38,2.0
884,17097,9.5,75106.0,7.9,59.1,6.26,2.0
885,17099,13.8,49487.0,10.3,93.5,17.83,2.0
886,17111,7.1,75713.0,8.6,73.4,5.86,2.0
887,17119,13.7,53864.0,8.9,121.9,13.1,2.0
888,17143,17.0,49827.0,9.6,89.7,10.61,2.0
889,17163,18.3,48343.0,9.8,82.5,8.62,2.0
890,17167,15.2,55255.0,7.4,113.5,7.03,2.0
891,17197,8.5,74669.0,9.8,59.8,7.03,2.0
892,17201,16.3,47214.0,10.5,108.9,19.95,2.0
893,18019,11.7,50296.0,6.9,149.2,11.51,2.0
894,18035,23.0,37116.0,8.6,145.8,9.36,2.0
895,18089,17.8,48341.0,9.1,95.6,7.94,2.0
896,18095,19.6,41117.0,9.3,144.8,9.96,2.0
897,18097,21.3,41478.0,8.5,95.7,6.46,2.0
898,18127,11.7,64530.0,7.2,105.7,14.41,2.0
899,18141,20.1,40978.0,8.7,97.3,8.25,2.0
900,19113,9.7,56503.0,5.0,81.4,7.4,2.0
901,19153,12.4,59388.0,4.8,96.9,8.41,2.0
902,19163,14.2,54444.0,5.6,82.7,19.37,2.0
903,20091,6.1,74135.0,4.3,73.8,6.53,2.0
904,20103,11.2,65424.0,6.0,57.9,12.79,2.0
905,20173,16.0,48671.0,6.1,114.9,5.14,2.0
906,21015,8.7,65274.0,6.6,106.3,23.3,2.0
907,21037,14.8,53321.0,6.6,98.2,21.98,2.0
908,21059,15.3,46908.0,6.9,123.2,14.25,2.0
909,21067,19.0,47959.0,5.8,75.0,13.94,2.0
910,21071,30.6,31229.0,13.3,290.1,43.9,2.0
911,21107,17.5,40782.0,7.9,147.8,25.73,2.0
912,21111,16.1,47495.0,7.5,96.8,14.14,2.0
913,21117,13.4,53949.0,7.0,81.3,23.91,2.0
914,21195,23.0,35071.0,11.9,267.7,20.51,2.0
915,22033,20.8,47770.0,6.2,113.9,6.06,2.0
916,22051,18.9,46547.0,6.3,123.6,15.18,2.0
917,22071,26.6,36240.0,7.3,73.1,11.88,2.0
918,22103,11.0,61655.0,5.7,127.3,21.46,2.0
919,23005,12.1,55020.0,5.3,74.4,9.81,2.0
920,23011,14.8,45151.0,6.2,118.8,13.21,2.0
921,23019,15.9,43615.0,6.8,91.5,9.13,2.0
922,23031,10.0,55163.0,6.3,82.3,10.03,2.0
923,24003,7.3,85685.0,5.7,78.6,3.96,2.0
924,24005,9.5,64624.0,6.9,84.5,4.62,2.0
925,24025,7.4,77453.0,6.5,88.4,6.02,2.0
926,24031,7.0,97873.0,4.9,40.3,1.57,2.0
927,24033,9.9,71682.0,6.9,46.5,1.46,2.0
