,FIPS,Poverty Rate,Income,Unemployment Rate,Prescription Rate,Death Rate,Strata
463,21071,31.1,30127.0,10.3,263.1,47.23,3.0
464,21081,16.9,46226.0,6.5,127.2,40.2,3.0
465,21093,14.3,50407.0,6.2,88.7,10.16,3.0
466,21111,16.8,48264.0,6.0,95.5,12.1,3.0
467,21117,15.5,54728.0,5.5,80.4,29.28,3.0
468,21145,17.5,41216.0,7.0,190.8,21.43,3.0
469,21151,19.7,44358.0,5.4,96.1,25.19,3.0
470,21195,27.4,32666.0,10.5,263.1,31.73,3.0
471,21197,26.7,32783.0,8.5,149.0,88.47,3.0
472,21207,26.3,33623.0,10.2,169.8,67.51,3.0
473,21227,18.3,48925.0,5.6,107.4,8.3,3.0
474,21235,29.8,31086.0,8.7,300.1,36.62,3.0
475,22005,13.7,67299.0,5.3,110.1,8.54,3.0
476,22033,18.4,46831.0,5.7,103.8,5.83,3.0
477,22051,15.8,47024.0,6.0,119.5,14.92,3.0
478,22071,27.9,35468.0,6.9,71.9,8.07,3.0
479,22103,11.2,63441.0,5.7,119.1,21.15,3.0
480,23001,15.4,46701.0,5.4,92.0,18.62,3.0
481,23005,10.8,61436.0,4.4,71.3,11.81,3.0
482,23011,13.8,45556.0,5.4,117.2,13.21,3.0
483,23019,18.0,42728.0,6.1,83.7,10.43,3.0
484,23031,11.2,55482.0,5.1,79.8,15.94,3.0
485,24003,6.7,86654.0,5.1,78.2,4.46,3.0
486,24005,9.8,67766.0,6.1,83.1,3.99,3.0
487,24015,10.6,62198.0,6.6,83.8,12.7,3.0
488,24025,8.0,79403.0,5.7,85.3,5.2,3.0
489,24031,7.2,97279.0,4.4,39.7,2.04,3.0
490,24033,10.3,71904.0,6.1,45.4,2.32,3.0
491,24510,23.3,41895.0,8.6,66.6,5.94,3.0
492,25001,8.9,64150.0,7.2,77.7,22.33,3.0
493,25003,13.0,49890.0,6.6,82.5,18.65,3.0
494,25005,12.4,57732.0,7.4,88.1,24.72,3.0
495,25009,10.7,70074.0,6.0,59.2,21.84,3.0
496,25011,12.0,53953.0,5.3,62.9,14.11,3.0
497,25013,17.7,49072.0,7.6,83.9,10.68,3.0
498,25015,15.0,57737.0,5.3,70.3,11.81,3.0
499,25017,8.9,84026.0,4.7,43.2,14.58,3.0
500,25021,6.5,90039.0,5.0,52.3,16.03,3.0
501,25023,8.5,74576.0,6.0,67.6,17.36,3.0
502,25025,21.5,54280.0,5.3,40.8,15.25,3.0
503,25027,11.5,65217.0,6.1,66.6,14.38,3.0
504,26005,11.4,54232.0,5.4,66.3,15.81,3.0
505,26025,15.4,45916.0,6.3,127.2,18.54,3.0
506,26045,9.8,57088.0,5.7,110.6,10.13,3.0
507,26049,21.5,41787.0,7.9,138.8,8.72,3.0
508,26065,20.1,45840.0,6.2,86.0,15.81,3.0
509,26067,15.2,48681.0,6.2,68.5,21.77,3.0
510,26077,18.9,46283.0,5.6,84.8,11.2,3.0
511,26081,15.3,53342.0,5.0,87.4,7.47,3.0
512,26093,6.1,74341.0,6.3,67.2,19.94,3.0
513,26099,12.3,54865.0,7.9,107.8,15.46,3.0
514,26115,10.4,57719.0,6.1,107.6,16.69,3.0
515,26121,20.0,42588.0,7.7,151.3,23.21,3.0
516,26125,10.0,69378.0,6.5,81.6,2.34,3.0
517,26139,9.1,60577.0,4.8,67.5,8.32,3.0
518,26147,13.8,50303.0,9.6,117.5,15.62,3.0
519,26161,14.3,62861.0,4.9,55.5,15.41,3.0
520,26163,24.1,41434.0,9.6,101.7,14.68,3.0
521,27003,7.6,70868.0,4.1,61.6,5.27,3.0
522,27037,7.3,76269.0,3.8,59.3,3.88,3.0
523,27053,13.0,64490.0,3.8,47.8,7.59,3.0
524,27109,9.8,69430.0,3.4,36.5,7.32,3.0
525,27123,16.5,55070.0,4.0,48.9,4.88,3.0
526,27137,17.0,49714.0,5.1,80.6,12.94,3.0
527,27141,7.2,76512.0,4.5,52.8,10.97,3.0
528,27163,6.0,84113.0,3.6,60.7,5.21,3.0
529,28033,10.1,58479.0,5.3,109.4,10.53,3.0
530,29037,10.5,60970.0,5.7,117.9,9.91,3.0
531,29047,9.1,61598.0,5.4,101.2,6.42,3.0
532,29071,11.8,51978.0,6.5,115.2,18.61,3.0
533,29077,20.6,40386.0,4.9,127.0,11.19,3.0
534,29095,16.5,46185.0,7.1,88.3,9.81,3.0
535,29099,10.6,58976.0,6.2,90.7,26.04,3.0
536,29183,6.8,74220.0,4.8,81.2,13.97,3.0
537,29187,20.3,40376.0,7.6,197.9,16.68,3.0
538,29189,9.6,60093.0,5.8,75.3,15.87,3.0
539,29510,28.8,35681.0,7.6,60.8,32.13,3.0
540,31055,14.0,52842.0,3.6,72.3,4.97,3.0
541,32003,15.6,51241.0,8.0,85.3,13.19,3.0
542,32031,15.4,52862.0,7.6,98.0,12.04,3.0
543,33001,10.0,59831.0,4.2,87.0,16.58,3.0
544,33005,11.8,56008.0,4.0,79.2,17.08,3.0
545,33007,14.9,42491.0,5.7,93.9,34.75,3.0
546,33009,11.6,56353.0,3.4,87.1,14.5,3.0
547,33011,8.7,71233.0,4.5,70.1,22.71,3.0
548,33013,9.5,62429.0,3.8,90.4,24.46,3.0
549,33015,6.1,79653.0,4.6,76.0,19.63,3.0
550,33017,11.8,58577.0,4.0,95.0,33.44,3.0
551,34001,15.1,54208.0,10.6,84.7,17.44,3.0
552,34003,7.6,84309.0,5.4,44.4,6.64,3.0
553,34005,7.2,80479.0,6.4,73.9,5.11,3.0
554,34009,13.0,55409.0,12.2,96.8,14.68,3.0
555,34011,19.5,45438.0,9.9,98.0,15.25,3.0
556,34013,16.7,54603.0,8.0,43.0,8.04,3.0
557,34017,17.7,57720.0,6.4,38.6,5.98,3.0
558,34021,11.8,73750.0,5.9,59.6,8.88,3.0
559,34023,8.3,77330.0,6.1,45.8,11.84,3.0
560,34025,8.2,87220.0,6.1,61.8,11.28,3.0
561,34027,5.0,100511.0,5.0,45.9,8.0,3.0
562,34029,11.9,62937.0,7.4,72.6,8.19,3.0
563,34031,18.2,58030.0,8.3,50.8,7.86,3.0
564,34035,5.0,100194.0,5.2,38.7,7.22,3.0
565,34037,6.2,82048.0,6.4,63.7,8.28,3.0
566,34039,11.1,68172.0,7.0,45.2,6.15,3.0
567,34041,8.3,71294.0,6.3,77.5,13.09,3.0
568,35001,18.7,47192.0,6.2,74.7,19.98,3.0
569,35013,27.9,38974.0,7.3,51.3,11.23,3.0
570,35015,14.1,57007.0,4.4,98.9,17.73,3.0
571,35025,16.6,58994.0,4.4,79.4,14.29,3.0
572,35035,20.2,41736.0,6.3,62.4,19.97,3.0
573,35039,24.1,34902.0,8.8,93.7,85.48,3.0
574,35043,12.6,56142.0,7.2,57.4,16.71,3.0
575,35045,21.0,47520.0,6.4,66.1,10.5,3.0
576,35049,14.2,52628.0,5.4,90.4,27.0,3.0
577,35061,24.5,40591.0,7.9,90.2,19.78,3.0
578,36005,31.5,33687.0,9.8,32.5,7.02,3.0
579,36007,17.2,46283.0,6.6,71.6,13.17,3.0
580,36013,19.3,41757.0,6.8,81.7,10.6,3.0
581,36027,10.2,70925.0,5.3,57.7,12.48,3.0
582,36029,15.2,50134.0,6.1,73.7,12.03,3.0
583,36045,15.1,49781.0,7.6,27.3,10.91,3.0
584,36047,23.4,47547.0,7.6,24.4,5.99,3.0
585,36055,14.2,51371.0,5.8,51.9,11.07,3.0
586,36059,6.7,98312.0,4.8,44.6,10.45,3.0
587,36061,17.7,75459.0,6.1,42.7,6.48,3.0
588,36063,13.4,49274.0,7.0,80.8,11.24,3.0
589,36065,17.7,48350.0,6.1,58.7,15.46,3.0
590,36067,16.1,52892.0,5.6,46.2,11.96,3.0
591,36069,11.5,58473.0,5.2,56.1,9.12,3.0
592,36071,13.4,69228.0,5.5,61.4,16.49,3.0
593,36075,19.6,46926.0,8.1,44.8,12.41,3.0
594,36081,15.4,56866.0,6.4,25.6,4.74,3.0
595,36085,14.5,70299.0,7.4,49.1,15.0,3.0
596,36087,14.7,83162.0,5.2,35.3,4.63,3.0
597,36089,18.9,43518.0,7.8,26.9,8.98,3.0
598,36103,7.7,85886.0,5.4,54.7,13.64,3.0
599,36105,16.3,48908.0,6.6,79.8,26.34,3.0
600,36109,18.7,51880.0,4.4,42.5,13.37,3.0
601,36119,10.4,83152.0,5.1,36.9,7.2,3.0
602,37001,17.9,41296.0,5.7,96.0,8.99,3.0
603,37019,15.7,47387.0,7.9,123.7,15.15,3.0
604,37021,13.9,47296.0,4.7,95.6,9.18,3.0
605,37023,20.5,39275.0,6.2,159.3,20.11,3.0
606,37025,12.2,55250.0,5.8,110.3,8.85,3.0
607,37027,18.8,38653.0,7.3,148.9,12.27,3.0
608,37031,14.7,48824.0,6.2,119.1,18.89,3.0
609,37035,16.2,45080.0,6.4,142.6,13.59,3.0
610,37049,16.4,43972.0,6.9,129.0,9.57,3.0
611,37051,17.6,42582.0,8.1,96.5,10.42,3.0
612,37057,16.9,43346.0,6.3,84.5,17.68,3.0
613,37063,16.6,50745.0,5.1,57.8,5.09,3.0
614,37067,19.7,45944.0,6.0,92.6,11.77,3.0
615,37071,16.7,42056.0,6.8,138.1,17.05,3.0
616,37081,17.3,44828.0,6.6,88.9,8.2,3.0
617,37085,20.5,45380.0,7.4,93.7,8.68,3.0
618,37089,12.9,47286.0,5.1,94.0,9.0,3.0
619,37097,12.7,54026.0,6.3,116.4,13.2,3.0
620,37101,15.3,50055.0,5.7,74.8,6.06,3.0
621,37119,15.2,59049.0,6.0,63.7,6.72,3.0
622,37129,18.0,49905.0,5.9,119.1,11.1,3.0
623,37133,14.3,47201.0,6.1,86.1,8.0,3.0
624,37147,23.4,41765.0,6.5,94.0,10.84,3.0
625,37151,16.7,41770.0,6.6,79.8,8.4,3.0
626,37155,33.1,30414.0,9.5,141.1,12.62,3.0
627,37159,18.0,44973.0,7.1,96.4,15.87,3.0
628,37163,29.0,33876.0,6.5,95.4,23.42,3.0
629,37171,18.9,37915.0,6.2,191.5,20.56,3.0
630,37179,10.8,64381.0,5.3,76.6,7.32,3.0
631,37183,11.5,66950.0,4.9,61.3,5.41,3.0
632,37193,23.4,33398.0,6.6,100.2,42.13,3.0
633,37197,17.2,40801.0,5.7,74.4,31.75,3.0
634,38017,11.3,53755.0,2.4,42.7,5.99,3.0
635,39001,24.8,34116.0,9.2,91.8,35.55,3.0
636,39007,21.5,39757.0,7.2,86.9,20.17,3.0
637,39015,15.0,46484.0,7.5,102.4,22.67,3.0
638,39017,14.4,58558.0,5.6,93.4,37.15,3.0
639,39023,18.2,42029.0,5.8,115.7,24.17,3.0
640,39025,11.2,62158.0,5.5,100.2,37.21,3.0
641,39029,15.9,42645.0,6.5,99.0,9.46,3.0
642,39035,19.6,44138.0,6.2,70.1,18.26,3.0
643,39041,4.8,97802.0,4.1,62.0,5.82,3.0
644,39043,13.9,49234.0,6.4,107.8,14.51,3.0
645,39045,9.6,59921.0,5.2,86.2,7.31,3.0
646,39049,17.3,53164.0,4.9,88.5,13.89,3.0
647,39055,7.8,72264.0,5.0,61.2,11.67,3.0
648,39057,13.2,59382.0,5.3,91.1,13.43,3.0
649,39059,17.2,41940.0,6.7,116.4,25.26,3.0
650,39061,17.6,48973.0,5.5,86.4,28.14,3.0
651,39063,12.7,51498.0,4.5,73.1,13.27,3.0
652,39077,13.4,47824.0,8.0,114.9,23.84,3.0
653,39085,8.9,58697.0,5.5,85.0,19.63,3.0
654,39089,13.5,57308.0,5.3,76.6,9.45,3.0
655,39093,14.7,52331.0,6.4,86.1,19.72,3.0
656,39095,20.7,42344.0,6.4,112.1,21.59,3.0
657,39099,18.9,41316.0,6.7,112.3,18.87,3.0
658,39101,21.3,42240.0,6.0,115.9,35.0,3.0
659,39103,7.0,68405.0,5.0,73.1,9.09,3.0
660,39109,10.6,51868.0,5.4,80.5,15.4,3.0
661,39113,19.7,42994.0,6.2,111.8,28.89,3.0
662,39133,14.2,52047.0,5.9,67.9,18.53,3.0
663,39139,15.9,41948.0,6.6,87.9,21.32,3.0
664,39141,19.2,42466.0,6.4,116.5,33.7,3.0
665,39145,27.2,37625.0,8.8,124.5,15.53,3.0
666,39147,17.5,45003.0,5.8,85.3,17.96,3.0
667,39151,14.9,47745.0,5.8,111.5,15.17,3.0
668,39153,13.4,50453.0,5.9,91.4,19.01,3.0
669,39155,17.2,43160.0,7.3,105.6,24.37,3.0
670,39165,5.8,72973.0,5.0,76.4,12.63,3.0
671,39173,13.5,54996.0,5.2,55.5,9.26,3.0
672,40017,7.7,68421.0,3.5,101.1,10.03,3.0
673,40021,20.6,38027.0,6.0,116.1,22.76,3.0
674,40027,12.6,58205.0,3.7,93.8,9.63,3.0
675,40031,18.6,46071.0,4.7,80.0,16.8,3.0
676,40037,15.8,46614.0,5.0,136.6,24.07,3.0
677,40041,18.8,36424.0,5.8,90.2,24.13,3.0
678,40101,22.2,41015.0,5.7,127.7,24.3,3.0
679,40109,17.9,48226.0,4.2,126.5,10.83,3.0
680,40121,21.7,39900.0,6.1,170.7,24.65,3.0
681,40131,10.0,56465.0,4.2,120.9,13.36,3.0
682,40143,14.8,50507.0,4.3,144.1,12.71,3.0
683,40145,9.8,58921.0,4.2,77.3,18.49,3.0
684,41005,9.5,65555.0,6.1,86.9,7.85,3.0
685,41029,18.1,44835.0,8.4,124.5,6.66,3.0
686,41039,18.4,44976.0,6.9,123.4,9.21,3.0
687,41043,19.1,44358.0,8.1,127.0,15.92,3.0
688,41047,17.7,48554.0,7.4,78.4,3.37,3.0
689,41051,18.6,53519.0,5.9,65.3,10.56,3.0
690,41067,12.5,66315.0,5.6,60.1,5.51,3.0
691,42003,13.1,52385.0,5.4,84.2,19.49,3.0
692,42005,13.8,44326.0,6.4,83.9,19.18,3.0
693,42007,11.7,51041.0,6.5,85.8,11.22,3.0
694,42011,14.3,55936.0,5.5,65.8,9.19,3.0
695,42017,6.6,77823.0,5.2,75.3,3.35,3.0
696,42019,8.9,60851.0,5.1,78.0,11.83,3.0
697,42021,15.3,42703.0,7.0,109.2,7.26,3.0
698,42027,17.9,51573.0,4.3,54.9,6.3,3.0
699,42029,7.3,85613.0,4.2,57.3,2.15,3.0
700,42041,9.1,62692.0,4.5,79.6,5.33,3.0
701,42043,13.4,52967.0,5.3,76.8,6.26,3.0
702,42045,11.0,62867.0,5.5,82.2,5.86,3.0
703,42049,16.4,45476.0,6.2,93.2,8.62,3.0
704,42051,20.2,36902.0,7.9,134.9,24.61,3.0
705,42055,11.9,50434.0,5.4,83.7,11.77,3.0
706,42069,15.4,45098.0,6.6,123.4,14.57,3.0
707,42071,10.5,57369.0,4.6,65.1,5.06,3.0
708,42073,13.2,44903.0,6.2,114.2,21.4,3.0
709,42075,10.9,53861.0,5.0,66.2,7.33,3.0
710,42077,12.8,58283.0,6.1,53.7,5.03,3.0
711,42085,14.6,43559.0,5.9,124.2,9.57,3.0
712,42089,13.3,59492.0,7.5,87.9,10.82,3.0
713,42091,7.1,79576.0,4.7,65.9,11.75,3.0
714,42095,10.0,61510.0,5.9,77.4,6.65,3.0
715,42101,25.8,39037.0,8.1,80.0,2.5,3.0
716,42107,13.5,43169.0,7.1,88.1,12.35,3.0
717,42115,12.8,49552.0,5.9,65.7,35.78,3.0
718,42125,10.7,55796.0,5.8,83.6,13.93,3.0
719,42129,10.1,53536.0,5.7,83.6,4.73,3.0
720,42133,10.2,58471.0,5.4,72.3,11.12,3.0
721,44001,8.0,68246.0,6.7,54.7,20.38,3.0
722,44003,9.3,61923.0,7.2,87.8,17.56,3.0
723,44007,18.3,47278.0,8.1,70.6,20.25,3.0
724,44009,10.4,70705.0,7.2,73.5,21.32,3.0
725,45003,16.6,48537.0,6.5,97.9,13.35,3.0
726,45007,16.7,43124.0,6.0,102.7,16.08,3.0
727,45013,12.9,55427.0,5.7,70.7,5.69,3.0
728,45015,13.7,52436.0,6.0,64.7,9.59,3.0
729,45019,16.8,52752.0,5.2,91.0,8.4,3.0
730,45041,19.5,42232.0,7.2,147.5,11.49,3.0
731,45043,19.6,44283.0,8.6,105.3,16.45,3.0
732,45045,14.7,49659.0,5.3,104.0,13.05,3.0
733,45047,22.1,38878.0,6.9,137.4,15.82,3.0
734,45051,17.6,42830.0,7.4,129.8,16.06,3.0
735,45063,13.8,54098.0,5.1,105.5,13.31,3.0
736,45073,17.5,39548.0,6.3,141.1,23.94,3.0
737,45077,19.5,41375.0,6.3,114.8,20.77,3.0
738,45079,16.1,49782.0,6.0,74.7,8.47,3.0
739,45083,17.7,44050.0,6.4,125.4,10.22,3.0
740,45091,14.6,54196.0,6.3,85.7,11.41,3.0
741,46099,11.5,55107.0,3.0,76.4,6.56,3.0
742,47001,15.6,46689.0,6.8,180.3,14.56,3.0
743,47009,14.7,47175.0,6.0,110.1,11.87,3.0
744,47011,17.5,43065.0,6.1,148.9,16.51,3.0
745,47013,22.7,33333.0,9.3,244.1,35.07,3.0
746,47021,12.7,51475.0,5.5,101.0,37.72,3.0
747,47035,16.6,40839.0,8.0,153.6,17.25,3.0
748,47037,19.9,48195.0,5.0,95.8,14.51,3.0
749,47059,17.7,36740.0,8.1,144.0,20.49,3.0
750,47063,23.4,37410.0,7.4,199.9,30.14,3.0
751,47065,15.9,48380.0,6.2,136.1,10.25,3.0
752,47093,17.7,47199.0,5.4,117.9,20.95,3.0
753,47105,13.6,53945.0,6.7,119.2,19.7,3.0
754,47119,15.5,51303.0,5.9,155.9,14.03,3.0
755,47125,13.9,50935.0,6.7,95.8,12.11,3.0
756,47141,20.8,37693.0,6.9,156.1,21.57,3.0
757,47145,18.0,43269.0,7.6,167.3,20.85,3.0
758,47149,14.7,53799.0,5.2,106.1,8.31,3.0
759,47157,23.0,44015.0,7.6,79.2,11.4,3.0
760,47163,18.5,38840.0,6.7,189.7,14.01,3.0
761,47179,16.7,43212.0,6.3,121.0,11.09,3.0
762,47187,5.6,97936.0,4.5,62.2,6.82,3.0
763,47189,10.1,60955.0,5.3,106.0,12.76,3.0
764,48029,18.3,50699.0,4.7,64.5,4.8,3.0
765,48039,9.9,73788.0,5.1,71.1,4.14,3.0
766,48085,7.0,86634.0,4.5,61.9,3.61,3.0
767,48113,19.3,50118.0,5.4,59.8,6.55,3.0
768,48121,8.7,74569.0,4.4,66.9,2.52,3.0
769,48135,12.8,55555.0,3.4,92.4,8.45,3.0
770,48141,23.4,40081.0,6.4,39.6,3.96,3.0
771,48157,8.8,88516.0,4.5,44.2,3.36,3.0
772,48167,14.3,58333.0,5.6,92.4,5.73,3.0
773,48201,17.3,54230.0,5.0,55.1,5.07,3.0
774,48245,21.2,41147.0,8.3,102.0,5.95,3.0
775,48257,13.8,57585.0,5.1,88.3,10.79,3.0
776,48303,17.7,45719.0,3.9,94.2,5.44,3.0
777,48329,9.9,74811.0,2.9,81.0,7.06,3.0
778,48339,10.9,70929.0,4.4,75.5,2.51,3.0
779,48355,16.8,51222.0,5.1,92.1,9.54,3.0
780,48439,15.2,58127.0,5.0,76.0,4.57,3.0
781,48453,16.7,61779.0,4.1,61.1,2.17,3.0
782,48479,32.3,37935.0,5.1,30.2,4.87,3.0
783,48485,19.3,43379.0,4.9,119.1,7.56,3.0
784,49005,14.2,51735.0,3.2,66.7,8.45,3.0
785,49011,7.2,70797.0,3.6,72.9,9.71,3.0
786,49035,11.9,62536.0,3.7,80.2,15.11,3.0
787,49045,8.1,64193.0,4.8,81.5,17.86,3.0
788,49049,12.6,60957.0,3.5,64.5,10.7,3.0
789,49053,12.9,50169.0,4.4,96.1,9.21,3.0
790,49057,12.3,59293.0,4.4,90.7,15.39,3.0
791,50007,11.0,61908.0,3.0,43.6,8.72,3.0
792,51041,8.3,72972.0,5.1,77.9,6.62,3.0
793,51047,11.0,62394.0,5.0,79.3,24.41,3.0
794,51059,6.7,110507.0,4.2,33.7,4.66,3.0
795,51069,7.7,65485.0,4.7,62.9,19.42,3.0
796,51085,6.1,81940.0,4.6,102.0,10.79,3.0
797,51087,11.0,62446.0,5.1,81.0,8.39,3.0
798,51107,3.9,122641.0,4.3,40.9,6.61,3.0
799,51153,7.2,91886.0,4.9,44.0,6.5,3.0
800,51155,14.7,46186.0,6.1,142.6,29.14,3.0
801,51161,8.2,61935.0,4.6,98.6,15.99,3.0
802,51177,9.2,75714.0,5.4,83.2,7.74,3.0
803,51185,19.2,38292.0,8.1,231.1,25.32,3.0
804,51550,9.8,66625.0,5.3,74.8,7.28,3.0
805,51700,16.7,48440.0,6.3,73.5,8.74,3.0
806,51710,23.4,42567.0,6.4,74.1,10.19,3.0
807,51740,18.3,43045.0,7.3,120.6,15.62,3.0
808,51760,25.0,42074.0,6.2,67.8,18.82,3.0
809,51810,8.6,67676.0,4.9,68.4,7.76,3.0
810,53005,14.6,58750.0,7.5,110.5,9.65,3.0
811,53011,9.9,61747.0,7.0,67.5,9.09,3.0
812,53015,20.6,44235.0,8.1,105.6,16.64,3.0
813,53029,10.3,59358.0,6.6,46.6,12.61,3.0
814,53033,11.3,75738.0,4.7,55.5,10.38,3.0
815,53035,11.2,61898.0,6.1,71.2,6.69,3.0
816,53053,13.1,60397.0,7.0,72.9,9.98,3.0
817,53061,9.9,71890.0,5.2,83.5,12.64,3.0
818,53063,16.3,50083.0,7.0,92.5,5.99,3.0
819,53067,11.9,61653.0,6.5,71.6,6.02,3.0
820,53073,15.7,53733.0,6.6,79.3,6.72,3.0
821,53077,20.5,44342.0,8.7,78.0,5.65,3.0
822,54003,13.2,56737.0,5.5,115.3,32.58,3.0
823,54005,22.1,37625.0,9.3,192.1,92.77,3.0
824,54011,21.9,34887.0,5.5,148.8,45.31,3.0
825,54019,21.4,36739.0,8.4,95.4,33.24,3.0
826,54025,21.1,36996.0,6.9,148.4,31.03,3.0
827,54029,12.9,48178.0,8.0,152.0,39.85,3.0
828,54033,13.9,42121.0,5.4,130.3,23.27,3.0
829,54037,10.2,66950.0,4.7,88.6,17.95,3.0
830,54039,16.8,43936.0,5.9,155.2,38.38,3.0
831,54045,20.2,36437.0,10.5,263.0,56.58,3.0
832,54053,20.6,35799.0,9.4,118.3,44.42,3.0
833,54055,20.5,35046.0,7.6,160.5,56.65,3.0
834,54059,28.1,29839.0,12.0,181.3,89.44,3.0
835,54061,22.5,43835.0,4.4,78.2,12.56,3.0
836,54081,17.7,40270.0,7.2,164.6,43.46,3.0
837,54099,20.0,37242.0,6.9,82.5,43.77,3.0
838,54107,17.2,41932.0,6.0,152.3,22.03,3.0
839,54109,22.8,34419.0,9.5,218.2,84.08,3.0
840,55009,12.0,54141.0,4.8,73.6,4.68,3.0
841,55025,13.4,61937.0,3.7,62.4,12.01,3.0
842,55055,10.6,56365.0,5.0,73.2,11.85,3.0
843,55059,15.4,53945.0,6.0,75.8,20.82,3.0
844,55079,22.0,42946.0,6.9,89.7,21.23,3.0
845,55087,10.0,59377.0,4.8,66.7,6.59,3.0
846,55101,13.1,54782.0,6.6,89.1,17.93,3.0
847,55105,14.9,51237.0,6.1,89.5,13.65,3.0
848,55127,13.7,52852.0,5.5,72.4,13.52,3.0
849,55131,5.9,69346.0,4.5,76.1,12.01,3.0
850,55133,5.8,76584.0,4.4,76.9,9.11,3.0
851,55139,12.1,52711.0,5.2,64.2,14.16,3.0
852,56025,10.4,57427.0,4.0,89.3,17.15,3.0
853,1003,12.9,52387.0,5.5,132.1,9.33,3.0
854,1009,14.7,50487.0,5.4,57.9,19.07,3.0
855,1073,18.0,48415.0,5.8,123.4,20.59,3.0
856,1097,18.4,42530.0,6.9,143.0,5.54,3.0
857,1117,8.5,70879.0,4.2,103.4,5.27,3.0
858,2020,8.7,77791.0,5.0,68.2,12.39,3.0
859,2122,11.4,62025.0,7.8,100.1,20.67,3.0
860,2170,9.8,76601.0,7.7,78.9,10.88,3.0
861,4003,16.9,43451.0,7.3,83.5,18.98,3.0
862,4005,19.5,51955.0,6.5,56.2,7.19,3.0
863,4013,16.3,56017.0,5.1,73.7,7.7,3.0
864,4015,17.4,40360.0,7.9,133.9,21.49,3.0
865,4019,18.7,47107.0,5.5,79.4,14.75,3.0
866,4021,15.8,50888.0,6.3,63.2,7.87,3.0
867,4025,15.1,47220.0,5.6,104.5,5.85,3.0
868,5007,10.8,60294.0,3.8,93.2,7.21,3.0
869,5051,19.3,37723.0,5.5,182.5,20.58,3.0
870,5119,19.4,46473.0,4.6,111.6,4.33,3.0
871,5131,22.1,41452.0,4.8,174.6,8.61,3.0
872,5143,16.9,46418.0,3.5,101.6,4.44,3.0
873,6001,11.5,81462.0,4.7,33.6,4.15,3.0
874,6007,21.4,45369.0,7.2,136.9,7.54,3.0
875,6013,10.2,83036.0,5.0,45.8,4.44,3.0
876,6019,25.2,46608.0,10.2,59.6,6.57,3.0
877,6023,20.9,40739.0,5.6,100.7,19.89,3.0
878,6025,24.3,39925.0,24.5,53.7,11.1,3.0
879,6029,21.9,51150.0,10.2,62.4,8.62,3.0
880,6033,20.5,37993.0,7.6,137.0,27.87,3.0
881,6037,16.7,59045.0,6.6,35.3,2.79,3.0
882,6039,22.6,46593.0,10.5,52.6,6.45,3.0
883,6045,20.3,43237.0,5.8,118.2,13.69,3.0
884,6047,25.9,42879.0,11.4,68.5,7.08,3.0
885,6053,15.3,60047.0,8.1,55.6,3.0,3.0
886,6059,12.7,78002.0,4.5,43.9,7.86,3.0
887,6061,8.6,76203.0,5.1,66.5,4.26,3.0
888,6065,16.2,57895.0,6.7,52.4,5.72,3.0
889,6067,16.9,58735.0,6.0,53.8,2.6,3.0
890,6071,18.9,53526.0,6.4,54.8,1.83,3.0
891,6073,13.9,67053.0,5.2,42.7,7.52,3.0
892,6075,12.4,90527.0,3.6,35.4,10.87,3.0
893,6077,17.5,53341.0,8.9,59.2,6.34,3.0
894,6079,14.4,61761.0,4.7,77.3,10.31,3.0
895,6081,8.4,101133.0,3.4,33.2,3.27,3.0
896,6083,15.6,63049.0,5.3,57.6,7.64,3.0
897,6085,8.3,102191.0,4.1,26.1,3.08,3.0
898,6087,15.4,64841.0,7.5,62.3,9.85,3.0
899,6089,19.0,45943.0,7.8,132.5,9.47,3.0
900,6095,12.0,67202.0,6.1,46.7,4.59,3.0
901,6097,11.0,66463.0,4.5,58.0,7.37,3.0
902,6099,19.5,51949.0,9.5,90.8,4.83,3.0
903,6107,27.2,42637.0,11.6,68.8,2.61,3.0
904,6109,14.5,53136.0,7.0,126.4,27.93,3.0
905,6111,9.9,79285.0,5.6,56.7,6.23,3.0
906,6113,17.5,58766.0,6.5,47.6,6.1,3.0
907,8001,12.8,62991.0,4.3,56.6,10.79,3.0
908,8005,9.2,67062.0,3.7,63.6,11.09,3.0
909,8013,12.3,72392.0,3.2,51.3,5.64,3.0
910,8031,15.7,57886.0,3.7,44.3,10.99,3.0
911,8035,3.4,109926.0,3.1,54.9,4.03,3.0
912,8041,11.0,60050.0,4.6,72.5,10.68,3.0
913,8059,7.9,71209.0,3.5,76.3,10.08,3.0
914,8069,12.2,64935.0,3.3,70.0,8.39,3.0
915,8101,19.8,40540.0,5.6,116.5,15.28,3.0
916,8123,11.3,69434.0,3.8,63.0,6.66,3.0
917,9001,9.0,86297.0,5.4,48.2,11.81,3.0
918,9003,11.1,69260.0,5.9,62.7,21.21,3.0
919,9005,7.4,70847.0,5.2,66.9,28.32,3.0
920,9007,6.7,82878.0,4.9,70.5,22.55,3.0
921,9009,13.6,61758.0,6.2,70.6,19.9,3.0
922,9011,11.1,65602.0,5.9,74.9,24.28,3.0
923,9013,7.1,81616.0,5.0,52.3,14.53,3.0
924,9015,10.9,61303.0,6.3,78.1,24.02,3.0
925,10001,14.2,55678.0,5.4,84.4,14.41,3.0
926,10003,12.1,66179.0,4.7,78.3,12.03,3.0
927,10005,12.3,54309.0,4.9,100.1,13.91,3.0
