,Unnamed: 0,FIPS,Poverty Rate,Income,Unemployment Rate,Prescription Rate,Death Rate,Strata
2740,854,1009,14.7,50487.0,5.4,57.9,19.07,3.0
32,32,6053,17.2,57647.0,11.5,69.1,4.87,1.0
3596,767,26093,5.8,79388.0,4.1,58.9,14.84,4.0
1684,741,53057,14.6,52886.0,9.7,95.6,15.23,2.0
768,768,51041,6.9,69190.0,7.3,77.9,4.74,1.0
1282,339,6029,23.7,45599.0,13.1,68.3,5.37,2.0
3473,644,16055,14.5,52019.0,4.7,95.0,8.42,4.0
1512,569,36063,14.7,47548.0,9.3,93.1,10.23,2.0
813,813,1003,13.4,50144.0,9.0,150.0,5.89,1.0
4208,436,21043,28.2,37186.0,9.9,65.5,44.21,5.0
2666,780,48439,15.2,58127.0,5.0,76.0,4.57,3.0
4052,280,6085,7.5,118468.0,3.2,20.7,3.41,5.0
3030,201,35013,25.7,39421.0,7.3,49.2,13.07,4.0
2751,865,4019,18.7,47107.0,5.5,79.4,14.75,3.0
4176,404,18067,14.5,51035.0,3.8,113.4,26.71,5.0
2014,128,39061,18.7,47123.0,7.3,91.5,24.24,3.0
4023,251,4019,16.6,51392.0,4.5,65.4,16.43,5.0
4387,615,36103,7.0,94108.0,4.5,45.4,28.27,5.0
1988,102,37089,15.5,44561.0,6.2,97.8,16.43,3.0
2139,253,51195,19.3,37490.0,10.3,253.3,24.64,3.0
1893,7,26121,20.4,41556.0,9.9,154.1,16.96,3.0
2142,256,51650,15.6,45293.0,7.5,97.3,7.32,3.0
491,491,12127,16.5,41368.0,12.3,104.5,20.62,1.0
1844,901,19153,12.4,59388.0,4.8,96.9,8.41,2.0
903,903,12107,27.9,31150.0,12.8,124.7,21.61,1.0
4192,420,18163,17.5,47456.0,3.3,121.5,23.68,5.0
497,497,13073,8.8,64435.0,7.3,97.1,8.06,1.0
2639,753,47105,13.6,53945.0,6.7,119.2,19.7,3.0
466,466,12019,11.3,57913.0,9.9,109.0,6.29,1.0
1030,87,34003,6.6,79037.0,7.7,50.9,3.95,2.0
265,265,39049,18.4,47460.0,8.5,119.5,7.27,1.0
2436,550,33017,11.8,58577.0,4.0,95.0,33.44,3.0
3018,189,34019,5.0,102797.0,4.3,45.0,9.56,4.0
1808,865,13051,20.3,45254.0,8.3,94.1,5.03,2.0
1294,351,6077,18.5,50431.0,14.4,70.4,5.69,2.0
1410,467,21067,17.7,46452.0,5.8,86.6,11.46,2.0
3654,825,34027,5.4,107019.0,3.9,42.3,13.24,4.0
3914,142,48453,12.2,70068.0,3.2,51.2,7.92,5.0
2808,922,9011,11.1,65602.0,5.9,74.9,24.28,3.0
52,52,6113,15.7,56120.0,11.0,63.5,5.01,1.0
3345,516,4019,18.2,47644.0,5.0,74.0,15.74,4.0
2832,3,12086,20.0,43687.0,5.8,32.0,5.01,4.0
1383,440,17143,19.4,47310.0,8.4,94.6,11.21,2.0
3646,817,34011,18.4,48867.0,7.5,91.7,28.61,4.0
1683,740,53053,12.8,57542.0,9.3,78.7,9.36,2.0
3600,771,26125,8.7,72078.0,4.2,72.8,3.62,4.0
1063,120,36119,10.0,76728.0,7.1,44.1,5.75,2.0
3364,535,6053,12.9,62999.0,7.6,50.6,2.99,4.0
862,862,8031,18.7,47584.0,8.6,51.1,14.19,1.0
713,713,42129,10.4,46468.0,8.2,83.4,9.58,1.0
830,830,6007,22.6,39208.0,13.7,163.1,9.99,1.0
1367,424,13215,18.5,43264.0,9.8,110.0,5.04,2.0
3500,671,18039,13.2,54582.0,3.5,73.0,5.89,4.0
3541,712,21209,10.4,64809.0,3.8,77.9,31.5,4.0
3318,489,55039,9.4,58049.0,4.1,55.5,12.75,4.0
896,896,12091,13.7,49643.0,7.8,124.3,7.09,1.0
3868,96,45077,14.9,46154.0,5.0,107.2,19.53,5.0
640,640,37035,14.5,41782.0,13.1,134.7,8.42,1.0
3247,418,48347,24.5,39556.0,4.7,103.4,18.27,4.0
4271,499,26025,19.1,46113.0,4.9,101.4,31.31,5.0
1994,108,37133,16.9,45213.0,7.0,95.2,8.1,3.0
2035,149,40037,14.9,44608.0,6.0,149.3,17.03,3.0
2155,269,53053,14.1,57619.0,8.3,72.8,9.76,3.0
1813,870,13117,7.7,87565.0,5.9,58.2,5.63,2.0
226,226,36087,11.6,78218.0,6.9,39.7,3.24,1.0
4682,910,54027,16.9,47606.0,3.9,64.1,46.87,5.0
4493,721,39157,12.8,51408.0,5.0,64.5,21.67,5.0
4144,372,17019,19.2,51466.0,4.4,58.8,12.89,5.0
15,15,5031,17.9,39526.0,7.0,177.7,10.47,1.0
4100,328,12086,16.7,49758.0,4.6,28.0,8.94,5.0
3657,828,34035,5.2,104668.0,4.1,37.0,12.28,4.0
3477,648,17043,7.0,84999.0,4.7,46.7,11.62,4.0
99,99,12127,15.2,41390.0,10.8,103.0,17.18,1.0
306,306,42071,9.4,55504.0,7.2,62.5,1.94,1.0
4559,787,45035,10.0,63269.0,3.9,90.4,12.14,5.0
3864,92,45045,10.9,55452.0,4.3,91.6,11.03,5.0
3237,408,48121,8.0,75898.0,3.6,61.1,3.97,4.0
440,440,8001,13.0,52785.0,10.0,60.1,5.43,1.0
2941,112,24015,10.0,68972.0,6.0,78.8,10.74,4.0
2041,155,41005,9.7,66514.0,7.1,87.8,8.24,3.0
907,907,12115,11.7,47457.0,10.2,97.2,17.01,1.0
276,276,40021,22.1,33533.0,5.4,99.5,21.51,1.0
2338,452,19153,13.1,61028.0,4.2,94.0,5.22,3.0
1544,601,37155,34.7,29965.0,13.2,132.0,10.33,2.0
300,300,42017,4.2,75895.0,7.3,76.0,1.76,1.0
4375,603,36061,16.3,84133.0,4.1,33.8,11.59,5.0
4570,798,45083,13.7,51035.0,4.0,93.0,16.29,5.0
2221,335,6077,20.7,51527.0,10.5,69.4,9.64,3.0
1762,819,8035,3.6,105192.0,5.3,57.5,5.56,2.0
996,53,26065,22.6,42371.0,8.8,96.9,10.65,2.0
3870,98,45083,15.6,47706.0,4.7,107.4,12.94,5.0
2,2,1097,18.7,39828.0,11.3,150.3,5.34,1.0
3315,486,55009,11.1,56003.0,4.1,69.8,4.25,4.0
2646,760,47163,18.5,38840.0,6.7,189.7,14.01,3.0
3586,757,26021,16.7,47237.0,5.0,97.4,14.93,4.0
4548,776,42131,11.9,55820.0,5.3,66.1,36.6,5.0
3485,656,17113,12.6,64271.0,5.1,57.3,6.96,4.0
2323,437,17183,19.0,42036.0,8.4,107.1,12.54,3.0
894,894,12085,12.7,50417.0,9.9,91.3,6.78,1.0
510,510,17043,6.9,72470.0,8.9,54.4,6.0,1.0
1462,519,28121,13.4,56101.0,5.7,113.0,6.89,2.0
4643,871,51121,23.0,54297.0,3.8,53.2,11.16,5.0
1279,336,6013,11.1,74208.0,8.9,59.6,3.98,2.0
1510,567,36059,6.9,92543.0,7.0,49.2,9.26,2.0
3452,623,13059,27.9,36692.0,5.5,97.1,9.62,4.0
581,581,27003,7.4,65732.0,8.0,67.0,8.77,1.0
2091,205,47071,24.1,36154.0,10.4,167.7,49.93,3.0
2478,592,36071,13.4,69228.0,5.5,61.4,16.49,3.0
1941,55,34039,11.5,64272.0,8.4,46.0,6.93,3.0
4259,487,25001,7.6,70576.0,4.7,50.9,30.45,5.0
1518,575,36085,12.1,70295.0,9.5,57.5,14.66,2.0
453,453,9007,6.8,70805.0,7.9,68.6,9.66,1.0
1339,396,12083,18.6,37287.0,10.2,91.1,2.98,2.0
2678,792,51041,8.3,72972.0,5.1,77.9,6.62,3.0
4456,684,39045,9.0,67276.0,4.3,62.5,25.2,5.0
3713,884,37063,16.1,54255.0,4.5,49.1,6.86,4.0
3531,702,21071,30.4,31295.0,11.4,226.2,35.03,4.0
2668,782,48479,32.3,37935.0,5.1,30.2,4.87,3.0
2333,447,18097,21.3,42700.0,6.5,84.7,7.49,3.0
2749,863,4013,16.3,56017.0,5.1,73.7,7.7,3.0
917,917,13089,19.8,48293.0,10.5,51.2,3.43,1.0
1605,662,42107,14.9,44430.0,9.7,85.6,9.52,2.0
4605,833,48157,8.0,91661.0,4.6,35.8,2.88,5.0
4022,250,4015,17.3,42210.0,5.9,111.8,9.65,5.0
1562,619,39095,22.7,40759.0,8.3,115.0,13.7,2.0
1886,0,26049,21.7,41393.0,9.7,134.2,9.87,3.0
1830,887,17119,13.7,53864.0,8.9,121.9,13.1,2.0
963,20,21037,13.1,53501.0,8.3,117.9,23.09,2.0
933,933,17099,11.7,48945.0,10.7,87.5,16.74,1.0
1682,739,53045,16.4,48539.0,10.9,105.4,18.08,2.0
3725,896,37111,18.4,41443.0,4.8,87.4,28.84,4.0
1023,80,32003,16.8,48343.0,13.2,97.9,16.65,2.0
2593,707,42071,10.5,57369.0,4.6,65.1,5.06,3.0
4138,366,13313,16.5,42568.0,5.4,86.6,10.51,5.0
1769,826,9003,12.1,63491.0,8.0,67.7,12.58,2.0
3007,178,33011,8.0,73474.0,3.6,64.9,36.39,4.0
1639,696,48039,11.7,64883.0,6.7,75.3,7.39,2.0
1196,253,48491,7.4,70276.0,6.8,75.0,3.16,2.0
1559,616,39061,19.8,46952.0,7.4,99.7,16.58,2.0
490,490,12117,11.0,57381.0,10.6,82.8,13.25,1.0
1360,417,13067,13.9,62596.0,7.7,73.0,2.4,2.0
1789,846,12071,16.3,46605.0,7.3,70.1,6.5,2.0
3392,563,8069,11.2,66561.0,2.8,62.2,7.65,4.0
757,757,48439,14.4,52482.0,8.1,82.2,1.99,1.0
2326,440,18003,15.2,48651.0,5.7,85.8,3.55,3.0
4053,281,6087,12.6,76633.0,5.7,49.1,5.8,5.0
2301,415,13223,10.7,63964.0,6.1,63.0,19.46,3.0
207,207,33017,10.0,55415.0,6.2,99.6,11.38,1.0
1411,468,21071,33.1,31061.0,11.6,387.2,30.81,2.0
2786,900,6095,12.0,67202.0,6.1,46.7,4.59,3.0
2279,393,12109,8.2,66560.0,4.7,66.8,7.8,3.0
1662,719,51027,23.0,32848.0,9.1,130.9,54.49,2.0
1330,387,12021,14.2,54475.0,8.4,66.3,9.33,2.0
3866,94,45063,11.7,57623.0,4.1,91.8,12.23,5.0
1926,40,34003,8.1,81615.0,6.7,45.5,6.7,3.0
480,480,12097,16.3,42165.0,12.5,80.4,8.93,1.0
4709,937,55089,4.9,85098.0,2.7,54.0,11.31,5.0
3980,208,54059,28.2,30638.0,12.6,96.5,77.09,5.0
3792,20,39151,13.2,51036.0,5.5,92.6,24.62,5.0
1307,364,8031,19.5,50455.0,7.9,50.4,10.72,2.0
4217,445,21113,14.7,57015.0,3.8,78.9,54.33,5.0
4525,753,42049,15.7,50419.0,5.7,63.9,33.51,5.0
2452,566,34039,11.1,68172.0,7.0,45.2,6.15,3.0
42,42,6083,15.0,58555.0,8.2,69.3,4.28,1.0
4662,890,51810,8.3,72126.0,3.5,52.1,12.43,5.0
267,267,39085,8.2,53880.0,8.0,86.5,5.65,1.0
1250,307,54081,17.0,38156.0,7.2,196.4,61.93,2.0
2387,501,25023,8.5,74576.0,6.0,67.6,17.36,3.0
1096,153,39025,10.9,55963.0,9.1,120.6,20.09,2.0
672,672,39045,11.2,55805.0,9.2,102.4,8.89,1.0
1416,473,21121,32.5,27545.0,12.8,120.5,31.51,2.0
3319,490,55059,12.7,56414.0,5.1,71.3,18.4,4.0
1183,240,48113,20.0,47335.0,8.1,64.9,3.97,2.0
3994,222,55059,13.0,59622.0,4.7,64.0,20.81,5.0
2699,813,53029,10.3,59358.0,6.6,46.6,12.61,3.0
2789,903,6107,27.2,42637.0,11.6,68.8,2.61,3.0
3922,150,49057,10.8,62768.0,3.8,83.2,16.97,5.0
3910,138,48339,10.9,72506.0,4.9,60.6,7.01,5.0
75,75,12019,9.2,57858.0,9.3,108.5,11.63,1.0
1305,362,8005,12.0,60525.0,7.7,66.5,2.18,2.0
3331,502,56025,11.0,56703.0,4.9,81.9,13.39,4.0
3044,215,36055,14.8,54204.0,5.1,52.3,10.41,4.0
2895,66,18089,16.6,50613.0,6.8,82.2,6.56,4.0
4677,905,53077,18.1,47573.0,6.8,60.4,8.79,5.0
3367,538,6065,15.3,59951.0,6.1,49.4,4.61,4.0
786,786,53057,13.0,54600.0,10.9,105.2,8.55,1.0
3397,568,9003,10.9,69341.0,5.4,56.0,27.34,4.0
2283,397,12117,11.8,56443.0,5.7,59.3,9.94,3.0
4135,363,13217,13.4,55632.0,5.3,75.8,9.25,5.0
1164,221,47001,16.7,41694.0,8.8,209.8,18.61,2.0
2042,156,41017,15.2,49427.0,9.5,105.5,7.23,3.0
3752,923,39021,11.1,56203.0,4.5,70.3,25.81,4.0
4299,527,28047,19.7,46709.0,4.9,108.2,14.63,5.0
2918,89,21111,15.4,51230.0,4.8,88.5,13.1,4.0
863,863,8035,4.3,95973.0,6.4,61.1,6.16,1.0
4160,388,17163,16.0,51937.0,5.1,69.0,8.0,5.0
983,40,24510,24.5,38478.0,10.6,73.0,2.58,2.0
192,192,29095,15.3,45798.0,10.2,87.3,8.2,1.0
2937,108,23031,8.3,61340.0,3.9,73.9,20.38,4.0
1271,328,4015,21.1,34966.0,11.0,144.6,20.66,2.0
1796,853,12097,20.7,41592.0,7.9,68.5,8.04,2.0
4588,816,47147,11.6,59771.0,3.4,116.0,21.37,5.0
1138,195,41067,12.6,62463.0,7.7,73.7,5.92,2.0
3351,522,5125,8.7,63618.0,3.1,97.4,8.42,4.0
3385,556,8001,11.7,65442.0,3.5,52.5,11.44,4.0
1891,5,26099,13.4,52954.0,9.5,110.8,15.09,3.0
2716,830,54039,16.8,43936.0,5.9,155.2,38.38,3.0
746,746,48085,7.7,77862.0,7.2,67.3,3.58,1.0
1483,540,34011,18.7,46491.0,13.1,100.7,7.61,2.0
4169,397,18019,10.6,52746.0,3.5,90.9,23.08,5.0
1673,730,51770,20.1,37800.0,7.2,143.5,13.34,2.0
675,675,39085,9.6,52854.0,7.9,88.8,14.78,1.0
3239,410,48157,7.0,95117.0,4.3,40.9,2.23,4.0
4120,348,13057,7.5,78247.0,3.7,64.4,13.73,5.0
3403,574,9015,11.9,60869.0,5.6,71.6,25.82,4.0
929,929,17031,17.8,50806.0,10.4,47.2,6.77,1.0
1690,747,54003,13.2,52672.0,6.7,119.8,24.28,2.0
224,224,36081,12.9,54671.0,8.4,26.9,3.52,1.0
141,141,21013,36.0,24501.0,12.0,365.1,34.88,1.0
3445,616,13013,12.9,54893.0,4.7,84.6,12.97,4.0
2854,25,13089,17.8,53994.0,6.0,45.9,7.08,4.0
1648,705,48245,21.1,41207.0,11.1,95.7,3.97,2.0
1135,192,41043,19.2,42836.0,11.4,130.5,10.16,2.0
102,102,13057,8.3,66972.0,8.9,80.1,6.13,1.0
1415,472,21117,14.7,53500.0,7.4,95.8,25.97,2.0
2837,8,12101,14.6,46080.0,5.9,85.0,8.44,4.0
3499,670,18035,21.6,41404.0,5.1,99.4,10.38,4.0
4472,700,39093,13.5,55443.0,6.1,59.6,37.35,5.0
1989,103,37097,12.7,49983.0,8.4,119.0,9.12,3.0
602,602,33011,7.6,67650.0,6.2,74.3,11.23,1.0
456,456,9015,11.8,56564.0,10.3,81.1,8.44,1.0
2156,270,53057,16.3,52525.0,8.6,90.9,13.46,3.0
3227,398,47163,16.4,42277.0,5.8,178.2,14.03,4.0
4147,375,17043,6.2,89536.0,3.9,42.2,13.01,5.0
376,376,53057,11.1,54335.0,10.2,98.5,17.16,1.0
654,654,37101,16.1,46922.0,9.9,72.8,11.84,1.0
4519,747,42027,17.2,56366.0,3.7,40.7,6.15,5.0
2935,106,23011,13.1,50408.0,4.2,111.9,21.67,4.0
3767,938,39059,18.6,43519.0,7.1,97.3,30.72,4.0
2673,787,49045,8.1,64193.0,4.8,81.5,17.86,3.0
2392,506,26045,9.8,57088.0,5.7,110.6,10.13,3.0
3240,411,48167,14.0,66173.0,5.0,78.9,7.45,4.0
856,856,6099,23.3,44287.0,16.5,108.5,3.47,1.0
2824,938,12035,11.7,50347.0,6.3,77.6,9.49,3.0
647,647,37067,16.7,44443.0,10.1,91.6,3.71,1.0
3490,661,17167,13.8,55090.0,4.9,98.4,10.63,4.0
2240,354,8059,8.3,70687.0,4.5,81.4,9.31,3.0
3192,363,45007,17.2,44745.0,5.4,97.4,16.95,4.0
4288,516,26155,11.1,53055.0,5.1,84.8,27.76,5.0
868,868,8123,14.4,51773.0,8.6,69.9,9.28,1.0
3518,689,19103,17.0,58904.0,2.6,32.3,6.82,4.0
2917,88,21071,29.5,30888.0,9.5,245.0,39.73,4.0
596,596,30063,15.0,44084.0,7.3,109.2,10.06,1.0
3816,44,42005,13.8,46968.0,7.5,74.0,25.57,5.0
931,931,17089,12.6,66133.0,9.8,48.1,3.08,1.0
812,812,55133,6.1,71176.0,7.3,78.2,8.98,1.0
257,257,37171,17.4,34397.0,12.4,169.0,17.69,1.0
1453,510,26139,10.8,55158.0,6.6,68.0,3.72,2.0
3766,937,39057,12.1,62751.0,4.4,74.4,24.28,4.0
366,366,51810,6.8,59174.0,6.0,67.2,5.52,1.0
842,842,6065,16.9,52491.0,13.2,57.3,4.82,1.0
2298,412,13135,13.4,59858.0,6.0,49.4,4.67,3.0
4227,455,21227,16.1,49966.0,4.1,83.5,7.76,5.0
2445,559,34023,8.3,77330.0,6.1,45.8,11.84,3.0
3558,729,23029,18.4,37711.0,5.5,64.3,69.95,4.0
1066,123,37023,20.7,37719.0,11.4,153.1,13.2,2.0
1974,88,36119,9.9,83094.0,6.3,39.7,7.74,3.0
1237,294,54005,19.6,38357.0,8.1,205.1,98.18,2.0
2654,768,48121,8.7,74569.0,4.4,66.9,2.52,3.0
2768,882,6039,22.6,46593.0,10.5,52.6,6.45,3.0
3409,580,12005,14.9,48843.0,4.8,121.2,22.29,4.0
1542,599,37135,16.4,53026.0,6.1,47.3,7.25,2.0
1663,720,51041,7.3,70371.0,6.1,84.7,5.56,2.0
171,171,26065,19.1,42990.0,11.4,89.2,6.41,1.0
2847,18,13045,20.4,45453.0,6.7,119.3,9.6,4.0
1944,58,35039,24.8,36716.0,9.6,93.4,62.39,3.0
4589,817,47149,10.1,68082.0,2.9,82.2,15.13,5.0
197,197,29510,26.5,34065.0,11.7,57.6,17.88,1.0
876,876,10003,12.0,63087.0,7.3,90.8,9.59,1.0
4205,433,21019,20.1,40752.0,7.2,78.6,54.19,5.0
2550,664,39141,19.2,42466.0,6.4,116.5,33.7,3.0
660,660,37157,18.5,38063.0,13.2,149.0,13.88,1.0
2865,36,13297,12.7,57312.0,5.4,114.8,19.23,4.0
218,218,36059,5.5,92221.0,6.9,50.8,6.23,1.0
2094,208,47141,26.7,35554.0,8.0,165.0,16.32,3.0
11,11,4019,18.9,43243.0,9.1,93.0,14.35,1.0
2833,4,12091,11.3,55391.0,4.5,87.5,20.13,4.0
4363,591,36015,15.3,50562.0,5.5,72.8,14.03,5.0
458,458,10003,11.2,59877.0,8.3,93.3,10.4,1.0
3097,268,37183,11.1,70629.0,4.7,58.6,5.96,4.0
3786,14,39135,11.0,57896.0,4.8,66.9,48.49,5.0
3620,791,29071,10.7,55496.0,4.4,100.4,35.98,4.0
635,635,36119,9.0,76993.0,7.4,43.0,3.79,1.0
472,472,12069,13.5,42343.0,11.8,98.8,4.71,1.0
4194,422,18177,16.6,44179.0,3.8,82.8,77.06,5.0
1039,96,34031,16.2,52243.0,11.0,51.9,5.18,2.0
1374,431,17031,18.0,52160.0,9.6,47.5,9.04,2.0
3882,110,47065,13.5,48690.0,4.6,123.0,14.82,5.0
296,296,41067,10.0,61022.0,9.5,75.1,5.91,1.0
3932,160,51067,13.2,52424.0,4.3,80.1,19.62,5.0
2489,603,37019,15.7,47387.0,7.9,123.7,15.15,3.0
571,571,26077,20.0,43957.0,10.0,101.9,7.19,1.0
2591,705,42055,11.9,50434.0,5.4,83.7,11.77,3.0
4516,744,42019,8.4,68709.0,4.6,57.0,42.76,5.0
3170,341,42051,20.1,40293.0,7.5,134.2,28.44,4.0
2311,425,17043,7.9,80037.0,5.8,51.3,6.97,3.0
621,621,36007,16.5,43920.0,8.7,85.8,4.99,1.0
260,260,39017,13.2,53543.0,9.6,104.7,11.46,1.0
3542,713,21227,18.5,47253.0,3.9,94.6,7.97,4.0
595,595,29510,27.7,32767.0,11.5,61.1,17.54,1.0
951,8,18143,21.3,38826.0,11.9,238.8,54.2,2.0
1423,480,22071,28.8,33948.0,7.9,73.8,4.06,2.0
1281,338,6023,22.0,39837.0,9.6,138.6,16.32,2.0
1098,155,39041,4.5,86980.0,6.2,75.4,5.61,2.0
3455,626,13073,7.2,74908.0,4.6,81.0,10.85,4.0
3604,775,26163,22.9,43570.0,6.3,89.1,31.1,4.0
175,175,26099,10.9,50709.0,15.8,103.5,11.44,1.0
3102,273,39013,14.6,45675.0,6.4,103.1,14.46,4.0
3695,866,36105,16.9,49016.0,4.8,70.2,21.39,4.0
2367,481,23005,10.8,61436.0,4.4,71.3,11.81,3.0
762,762,49011,8.0,64840.0,7.0,81.1,5.87,1.0
3984,212,54081,17.4,42282.0,7.0,104.6,45.69,5.0
3860,88,45019,15.0,56564.0,4.1,76.0,14.12,5.0
144,144,21049,14.5,44908.0,11.0,176.9,30.89,1.0
4020,248,4005,18.4,54399.0,5.5,42.4,7.1,5.0
2274,388,12097,19.3,42945.0,6.7,60.1,10.32,3.0
1880,937,25021,6.9,83830.0,5.8,54.6,10.9,2.0
1755,812,6099,21.8,47808.0,12.9,106.2,3.43,2.0
4019,247,4003,16.1,48966.0,5.6,69.0,12.83,5.0
2577,691,42003,13.1,52385.0,5.4,84.2,19.49,3.0
4242,470,23029,21.1,37943.0,5.1,58.5,44.31,5.0
1225,282,53015,19.5,43611.0,11.9,107.4,22.44,2.0
3263,434,51041,6.9,75107.0,4.3,73.4,8.04,4.0
3046,217,36061,17.6,75136.0,4.9,42.0,6.69,4.0
388,388,55079,20.6,42012.0,9.4,94.3,13.58,1.0
1409,466,21049,14.8,45116.0,8.1,145.4,36.33,2.0
2806,920,9007,6.7,82878.0,4.9,70.5,22.55,3.0
688,688,39159,8.2,63233.0,8.4,86.2,21.03,1.0
4679,907,54005,21.4,38584.0,6.4,106.7,49.22,5.0
3356,527,6023,20.0,43164.0,4.9,92.2,23.42,4.0
151,151,21203,25.0,29654.0,13.2,102.7,64.43,1.0
24,24,6019,21.5,45219.0,14.7,69.0,7.05,1.0
1226,283,53033,12.1,68596.0,7.9,66.6,8.43,2.0
98,98,12117,10.4,56201.0,9.8,78.8,13.82,1.0
4204,432,21015,7.1,78163.0,3.9,80.3,29.07,5.0
2477,591,36069,11.5,58473.0,5.2,56.1,9.12,3.0
2936,107,23019,17.1,44647.0,4.7,81.7,16.37,4.0
4663,891,53005,12.0,64717.0,5.5,89.8,10.09,5.0
2610,724,44009,10.4,70705.0,7.2,73.5,21.32,3.0
2086,200,47013,23.9,32325.0,11.1,235.6,27.34,3.0
2681,795,51069,7.7,65485.0,4.7,62.9,19.42,3.0
3535,706,21097,15.3,49615.0,4.7,96.3,112.62,4.0
3574,745,25003,10.9,56011.0,4.5,58.3,26.0,4.0
2866,37,13313,15.3,45921.0,6.4,97.0,10.56,4.0
2794,908,8005,9.2,67062.0,3.7,63.6,11.09,3.0
560,560,25009,10.4,61604.0,8.7,68.6,6.46,1.0
785,785,53053,12.3,56446.0,10.4,88.6,9.31,1.0
1711,768,55131,6.4,66616.0,6.1,83.1,9.05,2.0
2434,548,33013,9.5,62429.0,3.8,90.4,24.46,3.0
2614,728,45015,13.7,52436.0,6.0,64.7,9.59,3.0
3467,638,13297,12.8,55267.0,4.9,111.0,13.31,4.0
1353,410,12117,12.6,54901.0,8.1,67.4,7.89,2.0
191,191,29077,18.2,37986.0,8.4,140.7,11.68,1.0
454,454,9009,11.6,57070.0,10.0,76.3,7.65,1.0
2588,702,42045,11.0,62867.0,5.5,82.2,5.86,3.0
2307,421,15009,13.1,64916.0,4.5,57.8,7.36,3.0
4180,408,18089,15.9,54929.0,5.1,74.9,23.47,5.0
1890,4,26093,6.4,71075.0,7.4,69.5,11.39,3.0
2532,646,39049,17.3,53164.0,4.9,88.5,13.89,3.0
4351,579,35013,26.3,38562.0,6.5,41.5,10.21,5.0
2737,851,55139,12.1,52711.0,5.2,64.2,14.16,3.0
4078,306,10003,13.4,66839.0,4.4,65.0,29.3,5.0
4665,893,53015,16.4,50617.0,6.1,76.6,12.16,5.0
1593,650,42019,9.6,57346.0,6.4,82.3,11.35,2.0
1978,92,37023,20.6,36150.0,8.3,167.0,25.6,3.0
651,651,37087,14.6,39987.0,10.3,103.2,20.33,1.0
2111,225,48245,22.7,42099.0,10.9,99.8,5.94,3.0
619,619,35049,16.5,48507.0,6.8,110.4,11.1,1.0
2902,73,18157,18.9,50170.0,4.2,78.2,5.92,4.0
3491,662,17179,8.8,60590.0,6.4,90.9,15.63,4.0
3735,906,37155,27.8,34439.0,7.9,129.7,9.76,4.0
1596,653,42049,15.9,45935.0,7.8,101.2,7.48,2.0
4319,547,32031,11.1,61506.0,4.2,73.2,15.85,5.0
2166,280,54033,16.1,42197.0,5.6,144.8,23.2,3.0
322,322,46103,14.1,46972.0,4.9,81.3,14.02,1.0
3075,246,37071,17.3,45031.0,6.0,126.6,14.99,4.0
3396,567,9001,8.6,89954.0,4.9,43.4,15.78,4.0
3234,405,48029,15.6,52230.0,3.8,57.8,5.85,4.0
3918,146,49011,6.3,77095.0,3.2,66.7,10.81,5.0
814,814,1073,18.7,42053.0,9.3,139.9,5.77,1.0
3451,622,13057,7.5,78668.0,4.2,70.0,14.07,4.0
689,689,39165,5.9,67172.0,9.0,86.4,8.46,1.0
1186,243,48157,8.9,82147.0,7.1,46.6,3.95,2.0
2698,812,53015,20.6,44235.0,8.1,105.6,16.64,3.0
2148,262,51810,9.0,62509.0,5.4,69.6,9.59,3.0
3346,517,4021,15.4,52642.0,5.6,58.3,7.17,4.0
2954,125,25015,15.3,60853.0,4.5,64.0,9.92,4.0
4241,469,23025,15.9,42426.0,5.0,61.9,33.58,5.0
760,760,48479,31.5,34878.0,8.2,34.9,6.79,1.0
2996,167,29189,10.3,61569.0,4.6,72.1,14.05,4.0
4110,338,12109,8.3,77022.0,3.4,60.6,12.71,5.0
4357,585,35061,17.5,46155.0,6.3,70.7,21.07,5.0
3631,802,32023,15.9,48001.0,7.3,137.0,27.64,4.0
2801,915,8101,19.8,40540.0,5.6,116.5,15.28,3.0
1527,584,37027,20.4,35127.0,11.6,154.5,14.65,2.0
2110,224,48201,18.4,52533.0,6.1,58.2,5.21,3.0
2781,895,6081,8.4,101133.0,3.4,33.2,3.27,3.0
2375,489,24031,7.2,97279.0,4.4,39.7,2.04,3.0
958,15,20103,11.4,61567.0,7.3,57.4,12.96,2.0
2232,346,6111,11.5,74967.0,6.6,60.2,7.56,3.0
3644,815,34007,12.0,65838.0,5.5,84.8,1.96,4.0
2269,383,12081,14.1,51673.0,5.7,82.3,21.32,3.0
131,131,18095,14.7,41774.0,10.9,155.1,16.72,1.0
4550,778,44003,8.5,72765.0,4.1,62.3,22.59,5.0
1973,87,36105,19.4,46928.0,8.1,85.4,23.48,3.0
409,409,6017,9.4,65201.0,12.2,83.3,7.18,1.0
2966,137,26073,26.1,41957.0,4.8,82.9,14.14,4.0
4469,697,39087,19.5,43108.0,5.9,73.3,49.79,5.0
2759,873,6001,11.5,81462.0,4.7,33.6,4.15,3.0
4126,354,13097,11.8,60177.0,4.9,84.7,13.21,5.0
403,403,4025,18.3,40562.0,10.7,112.2,11.85,1.0
2494,608,37031,14.7,48824.0,6.2,119.1,18.89,3.0
3432,603,12095,16.3,51312.0,4.3,45.2,12.63,4.0
3562,733,24009,5.8,97188.0,3.9,90.1,10.96,4.0
3035,206,36005,30.3,35102.0,7.8,32.2,11.61,4.0
